device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,1,1,1,4,57.284,62.849,0.009,165.853,0.001,3.127
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,2,1,1,4,76.364,68.016,0.014,160.834,0.001,2.568
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,4,1,1,4,76.429,67.392,0.035,208.783,0.001,3.323
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,8,1,1,4,76.716,60.058,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,16,1,1,4,75.919,61.327,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,32,1,1,4,77.363,61.881,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,64,1,1,4,76.783,60.855,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,128,1,1,4,76.484,61.766,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,256,1,1,4,77.041,61.556,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,512,1,1,4,76.916,61.598,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,1024,1,1,4,76.96,62.66,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,2048,1,1,4,77.002,61.845,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,4096,1,1,4,78.291,61.554,0.021,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,8192,1,1,4,78.405,62.028,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,1,1,1,4,69.82,58.441,0.009,192.128,0.001,5.394
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,2,1,1,4,83.457,64.496,0.015,144.988,0.001,5.406
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,4,1,1,4,84.26,58.658,0.018,149.117,0.001,5.073
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,8,1,1,4,82.847,56.142,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,16,1,1,4,77.381,54.41,0.022,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,32,1,1,4,83.292,56.004,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,64,1,1,4,75.914,49.402,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,128,1,1,4,75.937,54.609,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,256,1,1,4,77.354,58.533,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,512,1,1,4,74.976,64.764,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,1024,1,1,4,76.163,61.719,0.048,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,2048,1,1,4,77.045,60.242,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,4096,1,1,4,76.387,60.969,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,8192,1,1,4,75.905,60.844,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,1,1,1,4,65.219,56.675,0.015,118.899,0.002,3.189
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,2,1,1,4,65.374,56.315,0.019,124.272,0.001,3.836
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,4,1,1,4,66.086,56.577,0.023,110.49,0.001,3.922
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,8,1,1,4,66.557,56.703,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,16,1,1,4,62.902,51.321,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,32,1,1,4,63.034,55.508,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,64,1,1,4,58.751,57.015,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,128,1,1,4,59.811,55.441,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,256,1,1,4,59.779,55.81,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,512,1,1,4,58.026,56.304,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,1024,1,1,4,58.067,56.255,0.019,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,2048,1,1,4,59.671,55.542,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,4096,1,1,4,58.026,50.852,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,8192,1,1,4,58.657,49.976,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,1,1,1,4,62.663,57.982,0.01,193.916,0.001,4.946
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,3,724,724,3,2,1,1,4,63.213,50.116,0.014,170.814,0.001,6.171
