device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,1,1,7,110.192,13.513,0.006,506.1,5.922,1.566
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,2,1,7,109.195,14.005,0.008,480.734,1.459,1.973
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,4,1,7,114.309,11.969,0.008,462.411,6.363,1.799
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,8,1,7,101.044,15.978,0.004,455.632,5.466,1.949
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,16,1,7,112.731,12.353,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,32,1,7,106.396,10.366,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,64,1,7,105.525,9.844,0.021,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,128,1,7,105.942,9.718,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,256,1,7,105.408,9.96,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,512,1,7,105.319,9.947,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,1024,1,7,105.231,10.057,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,2048,1,7,105.93,9.939,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,4096,1,7,105.502,10.264,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,1,8192,1,7,105.542,10.009,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,2,1,1,7,105.186,9.745,0.006,532.545,7.548,2.002
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,2,2,1,7,108.993,12.33,0.008,474.18,10.61,1.381
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1448,1448,1448,2,4,1,7,106.404,12.36,0.007,462.744,9.164,1.721
