device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,1,1,1,30,470.568,333.446,0.017,789.597,0.001,7.121
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,2,1,1,30,469.348,330.395,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,4,1,1,30,468.904,324.529,0.018,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,8,1,1,30,469.207,324.23,0.018,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,16,1,1,30,469.735,324.694,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,32,1,1,30,468.585,318.59,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,64,1,1,30,471.478,323.85,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,128,1,1,30,466.66,324.42,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,256,1,1,30,467.399,325.242,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,512,1,1,30,466.416,329.016,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,1024,1,1,30,463.287,325.979,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,2048,1,1,30,464.731,321.54,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,4096,1,1,30,467.071,321.622,0.026,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,8192,1,1,30,464.936,318.543,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,1,1,1,30,472.565,333.217,0.017,752.214,0.002,8.023
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,2,1,1,30,467.639,330.2,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,4,1,1,30,468.568,328.372,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,8,1,1,30,466.872,332.621,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,16,1,1,30,463.796,323.829,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,32,1,1,30,465.363,327.399,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,64,1,1,30,473.914,331.576,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,128,1,1,30,464.217,327.42,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,256,1,1,30,466.265,329.459,0.025,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,512,1,1,30,464.505,324.146,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,1024,1,1,30,467.489,327.445,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,2048,1,1,30,465.832,328.492,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,4096,1,1,30,465.099,326.369,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,30,1983,1983,3,8192,1,1,30,469.299,325.087,0.016,-1,-1,-1
