device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,1,1,1,33,175.248,51.814,0.008,3210.88,19.635,1.256
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,2,1,1,33,190.458,54.294,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,4,1,1,33,178.586,53.024,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,8,1,1,33,177.283,52.501,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,16,1,1,33,176.419,52.789,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,32,1,1,33,178.341,52.431,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,64,1,1,33,174.998,53.005,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,128,1,1,33,180.058,52.399,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,256,1,1,33,177.889,52.609,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,512,1,1,33,177.062,52.307,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,1024,1,1,33,176.015,52.454,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,2048,1,1,33,176.137,52.116,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,4096,1,1,33,176.149,52.7,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,8192,1,1,33,177.164,52.123,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,1,1,1,33,178.853,51.904,0.008,3201.59,20.669,2.391
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,2,1,1,33,217.34,53.75,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,4,1,1,33,181.417,51.995,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,8,1,1,33,189.483,51.673,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2985,2985,64,64,16,1,1,33,181.293,51.485,0.008,-1,-1,-1
