device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,121.168,100.998,0.009,222.866,0.001,3.385
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8,1,1,8,126.09,94.235,0.018,289.578,0.002,3.264
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,16,1,1,8,121.508,96.546,0.01,217.564,0.001,3.422
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,32,1,1,8,124.793,102.363,0.01,305.753,0.002,3.055
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,64,1,1,8,121.192,103.087,0.011,215.475,0.001,3.566
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,128,1,1,8,124.993,102.768,0.018,306.737,0.001,3.427
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,256,1,1,8,122.785,101.186,0.01,221.167,0.001,3.766
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,512,1,1,8,124.56,104.631,0.017,288.509,0.001,3.164
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1024,1,1,8,125.082,96.414,0.01,208.606,0.001,3.339
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2048,1,1,8,128.362,101.045,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4096,1,1,8,121.782,101.162,0.018,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8192,1,1,8,124.584,100.964,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1,1,1,8,121.541,104.312,0.01,307.607,0.001,2.923
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2,1,1,8,117.249,94.092,0.009,302.77,0.001,4.986
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,121.321,98.369,0.011,298.247,0.001,3.268
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8,1,1,8,117.83,95.265,0.01,294.675,0.001,5.333
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,16,1,1,8,119.339,97.683,0.01,284.381,0.001,2.823
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,32,1,1,8,122.326,104.923,0.009,313.788,0.001,4.079
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,64,1,1,8,121.393,98.655,0.009,289.973,0.001,2.843
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,128,1,1,8,117.691,102.933,0.01,318.545,0.001,3.703
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,256,1,1,8,121.537,102.997,0.009,321.974,0.001,3.485
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,512,1,1,8,161.055,113.709,0.016,341.267,0.001,7.848
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1024,1,1,8,158.606,102.526,0.018,291.257,0.001,3.118
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2048,1,1,8,153.381,111.326,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4096,1,1,8,157.645,105.502,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8192,1,1,8,153.417,110.42,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1,1,1,8,127.653,101.615,0.046,307.203,0.001,3.323
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2,1,1,8,123.592,97.936,0.011,295.429,0.001,3.999
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,127.533,107.364,0.01,270.103,0.001,3.067
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8,1,1,8,121.122,99.103,0.011,306.742,0.001,3.709
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,16,1,1,8,127.431,104.511,0.011,273.368,0.001,3.295
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,32,1,1,8,123.606,105.113,0.01,351.782,0.002,6.622
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,64,1,1,8,164.507,109.217,0.016,295.737,0.001,3.333
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,128,1,1,8,160.607,112.876,0.016,278.657,0.001,4.155
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,256,1,1,8,164.206,112.863,0.023,289.947,0.001,4.017
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,512,1,1,8,158.982,112.043,0.026,291.87,0.001,6.692
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1024,1,1,8,168.441,106.145,0.016,266.551,0.002,4.477
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2048,1,1,8,164.775,111.295,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4096,1,1,8,158.665,110.308,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8192,1,1,8,164.255,103.771,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1,1,1,8,127.436,104.423,0.011,317.061,0.001,5.906
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2,1,1,8,157.958,110.719,0.015,353.097,0.001,6.199
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,164.658,105.405,0.016,297.921,0.001,3.865
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8,1,1,8,159.972,110.311,0.017,324.159,0.002,5.044
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,16,1,1,8,163.425,102.545,0.022,304.22,0.001,3.614
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,32,1,1,8,159.562,113.082,0.035,268.832,0.002,4.334
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,64,1,1,8,164.436,112.925,0.016,320.14,0.001,6.281
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,128,1,1,8,160.415,104.084,0.014,291.893,0.001,5.406
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,256,1,1,8,160.376,101.425,0.017,299.677,0.001,5.229
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,512,1,1,8,156.802,106.961,0.016,306.405,0.002,3.091
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1024,1,1,8,150.99,109.93,0.017,281.024,0.001,2.716
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2048,1,1,8,152.18,103.847,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4096,1,1,8,148.06,104.899,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8192,1,1,8,152.394,106.153,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1,1,1,8,128.789,101.452,0.019,301.173,0.001,4.066
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2,1,1,8,120.816,103.912,0.01,238.283,0.002,3.948
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,124.379,97.024,0.012,294.405,0.002,3.192
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8,1,1,8,120.315,100.809,0.01,244.375,0.002,4.194
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,16,1,1,8,125.544,97.354,0.02,294.137,0.001,3.107
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,32,1,1,8,120.546,107.539,0.011,216.611,0.001,3.926
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,64,1,1,8,125.686,98.306,0.01,383.103,0.001,4.952
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,128,1,1,8,161.662,110.795,0.016,257.062,0.001,4.6
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,256,1,1,8,163.385,110.149,0.024,292.84,0.001,3.667
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,512,1,1,8,159.722,107.82,0.026,268.113,0.001,4.027
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1024,1,1,8,161.251,105.659,0.016,288.44,0.001,4.143
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2048,1,1,8,154.394,112.765,0.025,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4096,1,1,8,158.459,110.81,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8192,1,1,8,154.537,104.532,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1,1,1,8,125.786,103.338,0.02,276.856,0.001,3.088
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2,1,1,8,120.771,97.412,0.018,397.012,0.001,6.411
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,164.01,109.612,0.016,293.973,0.001,3.413
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8,1,1,8,158.487,112.884,0.027,304.612,0.006,5.611
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,16,1,1,8,164.215,111.201,0.018,292.435,0.001,4.241
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,32,1,1,8,158.242,104.759,0.028,276.253,0.001,5.077
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,64,1,1,8,164.386,112.197,0.016,286.813,0.001,4.866
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,128,1,1,8,159.344,111.671,0.028,289.347,0.002,5.591
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,256,1,1,8,163.974,111.77,0.019,393.269,0.001,6.134
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,512,1,1,8,163.947,110.945,0.013,378.426,0.001,9.224
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1024,1,1,8,165.202,109.841,0.026,277.394,0.001,4.322
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2048,1,1,8,159.491,109.77,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4096,1,1,8,153.686,114.96,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8192,1,1,8,152.331,100.457,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1,1,1,8,133.145,100.8,0.02,374.949,0.002,6.621
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2,1,1,8,160.627,106.589,0.018,321.04,0.001,5.89
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,165.111,112.903,0.027,293.826,0.002,4.143
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8,1,1,8,160.323,111.756,0.023,273.803,0.002,4.336
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,16,1,1,8,160.914,116.12,0.016,273.537,0.001,3.899
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,32,1,1,8,157.713,106.116,0.016,276.801,0.001,3.651
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,64,1,1,8,151.786,111.736,0.016,296.45,0.001,4.026
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,128,1,1,8,157.797,111.916,0.017,298.605,0.001,3.142
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,256,1,1,8,157.179,107.848,0.036,291.371,0.001,3.936
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,512,1,1,8,151.593,104.08,0.017,296.359,0.001,3.274
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1024,1,1,8,151.782,107.715,0.018,292.824,0.001,3.848
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2048,1,1,8,152.072,107.31,0.018,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4096,1,1,8,151.918,109.242,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8192,1,1,8,164.452,112.858,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1,1,1,8,131.783,98.741,0.012,314.41,0.001,7.422
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2,1,1,8,163.076,100.654,0.017,350.746,0.001,6.114
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4,1,1,8,126.95,96.234,0.011,304.712,0.001,4.444
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8,1,1,8,122.067,98.378,0.01,326.548,0.002,4.015
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,16,1,1,8,127.251,102.938,0.011,294.663,0.001,3.323
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,32,1,1,8,122.099,98.607,0.012,298.08,0.002,2.909
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,64,1,1,8,114.4,101.917,0.009,318.558,0.001,8.009
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,128,1,1,8,162.381,101.542,0.017,305.981,0.001,7.318
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,256,1,1,8,165.511,103.433,0.021,292.164,0.001,3.657
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,512,1,1,8,158.655,103.736,0.018,278.787,0.001,6.175
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,1024,1,1,8,165.234,111.172,0.026,285.212,0.001,3.839
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,2048,1,1,8,158.558,107.72,0.019,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,4096,1,1,8,167.785,100.107,0.026,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,8,1024,1024,3,8192,1,1,8,158.563,109.275,0.016,-1,-1,-1
