device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,1,1,1,6,94.913,97.26,0.008,197.221,0,3.649
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,2,1,1,6,93.747,84.099,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,4,1,1,6,93.512,83.757,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,8,1,1,6,93.969,81.402,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,16,1,1,6,94.624,82.043,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,32,1,1,6,93.499,82.425,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,64,1,1,6,97.421,83.807,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,128,1,1,6,92.351,77.479,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,256,1,1,6,94.377,82.252,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,512,1,1,6,94.257,83.58,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,1024,1,1,6,94.169,78.484,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,2048,1,1,6,91.166,82.848,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,4096,1,1,6,96.588,83.292,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,8192,1,1,6,90.088,80.821,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,1,1,1,6,97.887,79.277,0.017,196.427,0.002,4.759
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,2,1,1,6,95.352,80.316,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,4,1,1,6,94.388,77.085,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,8,1,1,6,94.056,78.425,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,16,1,1,6,94.29,79.256,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,32,1,1,6,94.142,79.296,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,64,1,1,6,94.328,77.195,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,128,1,1,6,94.852,78.531,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,256,1,1,6,95.63,78.686,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,512,1,1,6,94.299,78.947,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,1024,1,1,6,94.12,79.384,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,2048,1,1,6,92.035,78.338,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,4096,1,1,6,91.794,81.288,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,8192,1,1,6,91.834,72.398,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,1,1,1,6,99.077,79.726,0.017,236.301,0.001,3.615
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,2,1,1,6,97.177,81.342,0.025,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,4,1,1,6,94.313,70.888,0.018,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,8,1,1,6,94.147,76.735,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,16,1,1,6,94.207,76.401,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,32,1,1,6,95.037,75.574,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,64,1,1,6,95.493,75.865,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,128,1,1,6,94.481,76.151,0.022,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,256,1,1,6,94.832,76.246,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,512,1,1,6,94.679,76.258,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,1024,1,1,6,94.327,76.558,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,2048,1,1,6,94.141,77.014,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,4096,1,1,6,94.778,76.062,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,6,887,887,3,8192,1,1,6,94.755,77.828,0.017,-1,-1,-1
