device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,1,1,1,10,161.323,147.585,0.016,352.523,0.001,4.444
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,2,1,1,10,157.02,115.111,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,4,1,1,10,156.885,118.365,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,8,1,1,10,155.382,113.511,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,16,1,1,10,157.022,117.635,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,32,1,1,10,149.622,119.957,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,64,1,1,10,151.576,116.856,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,128,1,1,10,147.055,118.821,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,256,1,1,10,143.416,115.286,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,512,1,1,10,145.778,115.082,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,1024,1,1,10,143.572,115.221,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,2048,1,1,10,149.318,119.951,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,4096,1,1,10,144.806,122.677,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,8192,1,1,10,138.747,120.749,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,1,1,1,10,158.846,126.128,0.018,396.826,0.004,6.392
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,2,1,1,10,157.931,118.737,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,4,1,1,10,158.167,120.411,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,8,1,1,10,158.089,118.308,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,16,1,1,10,158.296,116.608,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,32,1,1,10,159.326,120.893,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,64,1,1,10,154.985,123.358,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,128,1,1,10,150.263,120.943,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,256,1,1,10,158.893,117.412,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,512,1,1,10,151.469,117.636,0.027,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,1024,1,1,10,149.777,121.313,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,2048,1,1,10,145.456,116.209,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,4096,1,1,10,145.223,118.551,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,10,1145,1145,3,8192,1,1,10,154.719,124.258,0.008,-1,-1,-1
