device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,234.222,66.203,0.008,4025.35,26.68,2.574
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,261.964,68.292,0.007,4002.32,26.36,2.442
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,272.59,68.933,0.013,4008.12,26.58,2.837
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,256.838,68.58,0.008,3997.42,26.417,2.659
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,280.795,68.97,0.007,1345.78,24.556,2.501
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,290.626,68.67,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,235.817,66.793,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,235.832,66.56,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,237.083,67.064,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,512,1,1,43,234.64,66.272,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,1024,1,1,43,234.505,67.072,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,2048,1,1,43,235.896,66.145,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,4096,1,1,43,238.745,67.631,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,8192,1,1,43,244.569,67.653,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,237.876,67.038,0.009,4036.23,26.789,1.941
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,283.378,69.316,0.013,3995.11,26.506,2.596
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,269.787,67.593,0.012,4001.15,26.187,1.786
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,269.394,68.148,0.01,4003.55,26.273,1.961
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,256.495,67.776,0.01,1346.14,26.493,1.986
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,274.968,68.291,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,234.966,66.357,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,234.323,66.829,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,233.9,66.257,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,512,1,1,43,233.859,66.18,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,1024,1,1,43,233.77,66.085,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,2048,1,1,43,235.616,65.958,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,4096,1,1,43,235.487,66.372,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,8192,1,1,43,235.295,66.732,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,240.997,67.513,0.012,4043.27,26.021,1.625
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,271.486,68.28,0.009,4005.77,26.432,2.42
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,284.546,69.534,0.01,3988.58,26.441,2.412
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,275.281,68.593,0.011,3988.77,26.602,1.754
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,281.329,68.972,0.01,1344.17,26.277,1.948
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,282.751,68.498,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,235.885,66.638,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,241.63,66.541,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,238.807,66.645,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,512,1,1,43,234.502,67.019,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,1024,1,1,43,233.831,66.882,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3396,3396,64,64,2048,1,1,43,234.286,66.757,0.009,-1,-1,-1
