device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,1,1,1,40,630.037,448.392,0.01,1408.7,0,8.343
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,2,1,1,40,625.267,448.589,0.01,1185.26,0.001,8.711
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,4,1,1,40,615.359,440.201,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,8,1,1,40,632.978,446.517,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,16,1,1,40,624.692,447.525,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,32,1,1,40,624.27,450.697,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,64,1,1,40,625.191,444.351,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,128,1,1,40,626.778,443.273,0.018,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,256,1,1,40,626.762,451.343,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,512,1,1,40,624.348,450.306,0.029,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,1024,1,1,40,623.81,443.317,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,2048,1,1,40,625.497,443.788,0.019,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,4096,1,1,40,624.552,444.88,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,8192,1,1,40,621.831,448.916,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,1,1,1,40,630.809,455.59,0.011,1195.66,0.001,7.531
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,2,1,1,40,619.25,448.989,0.011,1435.45,0.002,10.748
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,4,1,1,40,678.205,424.702,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,8,1,1,40,618.601,426.054,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,16,1,1,40,619.778,424.773,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,32,1,1,40,619.478,424.357,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,64,1,1,40,618.744,441.071,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,128,1,1,40,618.639,428.74,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,256,1,1,40,620.154,433.245,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,512,1,1,40,618.385,428.387,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,1024,1,1,40,619.125,435.613,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,2048,1,1,40,618.591,426.049,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,4096,1,1,40,619.332,435.958,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,40,2290,2290,3,8192,1,1,40,620.817,435.286,0.017,-1,-1,-1
