device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,1,1,1,29.746,6.472,0.008,59.021,2.043,2.132
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,2,1,1,33.957,4.274,0.004,59.377,0.96,2.121
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,4,1,1,33.698,4.243,0.01,58.474,0.744,1.469
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,8,1,1,29.202,4.226,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,16,1,1,27.152,4.204,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,32,1,1,28.618,3.018,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,64,1,1,26.298,3.024,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,128,1,1,26.272,3.027,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,256,1,1,26.295,3.048,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,512,1,1,26.265,2.988,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,1024,1,1,26.275,3.033,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,2048,1,1,26.332,3.42,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,4096,1,1,26.299,3.017,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,1,8192,1,1,26.287,3.027,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,1,1,1,26.276,2.996,0.005,58.567,1.065,1.758
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,2,1,1,27.929,4.089,0.006,62.813,0.738,1.359
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,4,1,1,29.324,4.316,0.009,58.789,0.93,1.572
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,8,1,1,32.035,4.253,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,16,1,1,28.148,6.321,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,32,1,1,27.681,3.056,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,64,1,1,26.286,3.161,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,128,1,1,26.292,3.021,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,256,1,1,26.28,2.986,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,512,1,1,26.281,2.976,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,1024,1,1,26.27,2.957,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,2048,1,1,26.279,2.94,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,2,4096,1,1,26.259,3.01,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,1,1,1,26.264,3.024,0.005,58.648,0.65,2.028
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,2,1,1,29.804,4.217,0.009,58.692,0.444,1.859
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,4,1,1,32.355,4.122,0.008,57.879,0.442,1.171
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,8,1,1,29.309,4.12,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,16,1,1,27.154,4.073,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,32,1,1,28.648,2.96,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,64,1,1,26.28,2.975,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,128,1,1,26.282,2.953,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,256,1,1,26.281,2.959,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,512,1,1,26.271,2.963,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,1024,1,1,26.277,2.961,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,4,2048,1,1,26.275,3.799,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,8,1,1,1,26.273,2.927,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,8,2,1,1,26.268,2.941,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,8,4,1,1,26.299,2.927,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,8,8,1,1,26.284,3.075,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,8,16,1,1,26.287,3.045,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,8,32,1,1,26.309,2.961,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,8,64,1,1,26.301,3.158,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,8,128,1,1,26.291,2.96,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,8,256,1,1,26.515,2.865,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,8,512,1,1,26.267,2.881,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,724,724,724,8,1024,1,1,26.294,2.962,0.008,-1,-1,-1
