device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,1,1,1,16,118.428,17.167,0.009,7.963,15.083,1.92
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,2,1,1,16,107.988,15.957,0.006,5.907,7.198,2.355
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,4,1,1,16,107.179,15.648,0.004,5.373,2.516,2.378
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,8,1,1,16,108.221,16.648,0.005,5.016,1.921,2.742
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,16,1,1,16,117.773,17.002,0.007,4.981,0.899,2.061
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,32,1,1,16,114.645,16.008,0.005,5.569,0.549,1.967
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,64,1,1,16,114.453,16.003,0.004,5.222,0.462,2.232
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,128,1,1,16,111.318,15.92,0.005,4.372,0.207,2.124
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,256,1,1,16,108.756,16.347,0.004,6.375,0.291,1.922
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,512,1,1,16,112.153,16.289,0.004,6.566,0.146,2.281
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,1024,1,1,16,113.41,16.524,0.004,6.366,0.131,2.196
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,2048,1,1,16,114.007,16.15,0.004,6.341,0.232,2.52
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,4096,1,1,16,114.877,16.016,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,8192,1,1,16,111.785,14.207,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.04858e+06,1,1,1,16,119.666,16.607,0.009,7.558,10.66,1.736
