device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,1,1,1,26,141.555,25.034,0.007,36.309,5.261,1.457
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,2,1,1,26,132.332,25.422,0.007,30.024,4.174,1.825
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,4,1,1,26,135.887,25.676,0.007,22.881,4.195,1.766
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,8,1,1,26,142.726,25.845,0.023,20.832,4.165,1.341
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,16,1,1,26,132.502,25.745,0.008,22.761,4.203,1.731
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,32,1,1,26,140.241,25.255,0.022,29.125,4.186,1.307
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,64,1,1,26,133.951,25.804,0.007,17.482,4.204,1.614
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,128,1,1,26,132.027,25.76,0.007,25.819,4.16,1.77
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,256,1,1,26,132.717,25.786,0.007,25.573,4.196,1.765
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,512,1,1,26,132.487,25.582,0.023,25.328,4.171,1.753
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,1024,1,1,26,132.884,25.346,0.007,20.841,4.167,1.754
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,2048,1,1,26,135.946,25.285,0.023,18.27,4.177,1.552
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,4096,1,1,26,132.794,25.8,0.007,24.475,4.167,1.832
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,6.81574e+06,8192,1,1,26,133.721,25.604,0.006,23.47,4.167,1.441
