device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,173.139,49.353,0.01,2722.81,11.54,1.634
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,222.359,52.012,0.009,2691.91,11.407,1.684
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,222.326,59.386,0.011,2694.01,12.794,1.439
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,218.15,50.371,0.01,2691.62,14.776,2.323
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,221.983,59.951,0.012,937.782,7.828,1.21
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,197.651,45.441,0.011,935.061,6.213,1.13
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,208.095,45.336,0.01,930.575,6.221,1.308
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,169.118,45.322,0.01,933.937,6.224,1.461
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,217.13,45.314,0.013,917.364,6.207,1.19
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,210.454,45.277,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,170.496,48.625,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2048,1,1,31,171.942,49.161,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4096,1,1,31,170.515,48.513,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8192,1,1,31,171.261,48.998,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,170.497,57.571,0.007,2720.28,18.98,1.501
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,226.612,46.357,0.007,2691.33,17.338,1.226
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,198.254,45.355,0.007,2693.74,17.251,1.315
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,211.204,45.94,0.008,2694.78,17.186,1.421
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,206.736,45.568,0.008,941.416,16.798,1.291
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,202.077,45.333,0.009,935.595,16.886,1.407
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,167.096,45.516,0.007,935.723,16.761,1.442
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,222.603,54.034,0.009,934.548,17.192,1.435
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,210.934,46.278,0.007,919.107,16.611,1.16
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,166.637,45.63,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,165.398,43.914,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2048,1,1,31,165.432,43.757,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4096,1,1,31,172.786,43.332,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8192,1,1,31,167.778,43.508,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,179.581,39.462,0.007,2711.71,17.87,1.28
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,189.355,46.633,0.009,2684.1,16.788,1.172
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,198.845,46.72,0.01,2683.01,17.113,1.246
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,202.021,46.735,0.011,2680.46,16.955,1.319
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,205.767,46.916,0.01,940.34,16.438,1.323
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,227.973,50.432,0.011,939.107,16.484,1.535
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,220.368,46.65,0.01,933.9,16.062,1.028
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,174.011,46.826,0.009,931.5,16.316,1.26
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,174.581,46.545,0.009,916.555,16.498,1.45
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,213.752,47.353,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,176.302,44.77,0.01,-1,-1,-1
