device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,446.139,323.004,0.011,850.473,0.001,7.513
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,436.664,321.411,0.011,883.661,0.001,7.432
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,439.199,320.054,0.01,770.435,0.001,7.112
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,438.335,320.274,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,438.556,321.232,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,439.001,318.356,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,438.843,319.057,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,434.062,319.255,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,438.886,315.407,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,433.492,317.359,0.047,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,433.385,321.374,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,2048,1,1,28,433.78,316.774,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,4096,1,1,28,440.337,313.616,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,8192,1,1,28,434.569,314.244,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,442.67,313.12,0.01,804.342,0.001,6.896
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,440.193,319.342,0.019,1138.73,0.001,8.925
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,518.084,308.355,0.026,814.28,0.001,7.428
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,440.789,307.214,0.035,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,439.354,307.671,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,438.735,305.733,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,444.086,305.812,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,437.855,301.291,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,437.684,309.266,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,434.247,306.233,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,436.687,305.105,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,28,1916,1916,3,2048,1,1,28,434.461,301.868,0.014,-1,-1,-1
