device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,1,1,40.0093,892.897,44.364,0.009,2444.71,0.008,4.726
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,2,1,40.0093,984.201,44.326,0.008,2371.63,0.007,5.087
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,4,1,40.0093,1013.29,44.148,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,8,1,40.0093,892.295,44.381,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,16,1,40.0093,892.338,44.02,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,32,1,40.0093,891.77,44.13,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,64,1,40.0093,892.223,44.108,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,128,1,40.0093,892.445,44.094,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,256,1,40.0093,894.553,45.508,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,512,1,40.0093,891.005,44.233,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,1024,1,40.0093,899.127,44.245,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,2048,1,40.0093,891.921,43.753,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,4096,1,40.0093,892.805,44.274,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,1,8192,1,40.0093,891.616,44.288,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,2,1,1,40.0093,887.112,44.299,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,2,2,1,40.0093,881.083,44.292,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,2,4,1,40.0093,882.564,44.258,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,2,8,1,40.0093,879.964,44.68,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,2,16,1,40.0093,875.509,45.022,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,2,32,1,40.0093,878.455,45.13,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1145,2290,4,2,64,1,40.0093,875.97,44.598,0.008,-1,-1,-1
