device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,1,1,1,17,144.715,45.239,0.009,1719.37,11.109,2.121
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,2,1,1,17,127.627,37.21,0.008,1702.12,10.537,2.055
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,4,1,1,17,132.477,36.904,0.007,1687.23,10.613,2.043
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,8,1,1,17,127.995,37.501,0.008,1698.82,10.376,1.537
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,16,1,1,17,130.337,37.149,0.008,546.719,10.483,2.161
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,32,1,1,17,126.273,37.294,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,64,1,1,17,132.484,34.2,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,128,1,1,17,127.666,34.849,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,256,1,1,17,129.19,34.62,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,512,1,1,17,112.98,29.061,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,1024,1,1,17,98.935,29.626,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,2048,1,1,17,98.176,29.402,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,4096,1,1,17,97.356,29.131,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2172,2172,64,64,8192,1,1,17,97.891,29.067,0.007,-1,-1,-1
