device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,1,1,1,8,58.629,5.449,0.007,80.807,3.985,1.088
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,2,1,1,8,57.601,5.947,0.006,55.976,2.823,0.993
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,4,1,1,8,61,6.231,0.004,41.062,2.749,0.975
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,8,1,1,8,59.966,5.995,0.019,34.231,2.818,0.964
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,16,1,1,8,57.954,5.731,0.005,22.057,1.571,0.808
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,32,1,1,8,52.647,5.793,0.005,18.723,1.558,0.817
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,64,1,1,8,52.619,5.757,0.005,22.803,2.174,0.908
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,128,1,1,8,56.706,5.737,0.005,22.62,2.21,0.861
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,256,1,1,8,57.7,5.775,0.005,17.756,1.557,0.824
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,512,1,1,8,52.629,5.771,0.007,17.633,2.556,0.873
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,1024,1,1,8,56.158,5.774,0.004,17.118,1.552,0.833
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,2048,1,1,8,52.631,5.741,0.021,16.469,2.798,0.957
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,4096,1,1,8,56.261,5.769,0.006,14.623,2.224,0.864
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,8192,1,1,8,56.202,5.815,0.003,12.132,2.417,1.098
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,1,1,1,8,70.445,5.313,0.006,79.903,14.937,0.926
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,2,1,1,8,52.434,7.245,0.004,57.617,2.638,0.895
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,4,1,1,8,74.137,7.786,0.008,42.82,2.846,0.973
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,8,1,1,8,89.942,7.337,0.003,36.327,2.966,0.965
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,16,1,1,8,71.107,7.138,0.004,13.283,1.965,0.801
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,32,1,1,8,52.431,5.765,0.007,26.412,2.603,0.963
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,64,1,1,8,76.938,7.185,0.007,9.365,2.83,0.919
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,128,1,1,8,58.334,5.659,0.004,14.833,1.775,0.869
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,256,1,1,8,56.541,5.641,0.004,16.608,1.428,0.808
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,512,1,1,8,52.532,5.631,0.005,15.028,2.912,0.962
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,1024,1,1,8,57.487,5.64,0.005,18.178,1.937,0.778
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,2048,1,1,8,52.53,5.614,0.005,15.307,2.19,0.947
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,4096,1,1,8,57.167,5.656,0.004,16.152,2.86,0.939
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,8192,1,1,8,60.762,5.951,0.004,8.592,2.905,0.931
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,1,1,1,8,44.539,5.426,0.005,79.345,4.667,1.137
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,2,1,1,8,51.326,5.348,0.003,70.919,2.347,1
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,4,1,1,8,50.671,5.066,0.003,47.469,3.557,0.995
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,8,1,1,8,45.694,5.153,0.003,44.625,2.606,1.048
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,16,1,1,8,46.401,5.118,0.003,19.534,2.916,1.012
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,32,1,1,8,49.526,5.111,0.004,16.325,2.559,1.003
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,2.09715e+06,64,1,1,8,46.652,5.159,0.003,23.509,2.628,1.018
