device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,1,1,1,16,220.511,13.533,0.008,25.488,10.981,1.844
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,2,1,1,16,216.745,13.797,0.009,20.519,23.139,1.966
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,4,1,1,16,220.146,11.111,0.009,16.439,8.793,1.904
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,8,1,1,16,220.368,11.138,0.008,14.775,7.399,1.767
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,16,1,1,16,221.298,11.215,0.01,23.441,9.035,1.814
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,32,1,1,16,223.185,11.365,0.01,18.487,7.39,1.952
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,64,1,1,16,217.03,10.932,0.009,19.317,9.648,1.733
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,128,1,1,16,218.609,13.756,0.012,19.828,9.048,2.41
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,256,1,1,16,217.845,14.512,0.03,17.482,6.858,2.065
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,512,1,1,16,216.748,13.106,0.013,20.997,7.017,1.629
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,1024,1,1,16,216.749,11.23,0.011,16.16,9.119,1.831
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,2048,1,1,16,220.192,11.614,0.009,20.95,9.322,1.718
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,4096,1,1,16,217.559,13.414,0.009,18.349,7.898,1.776
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,8192,1,1,16,217.195,13.795,0.01,21.303,7.227,1.523
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,1,1,1,16,174.513,8.424,0.008,24.17,28.923,1.622
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,2,1,1,16,172.52,11.271,0.009,18.24,10.051,1.469
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,4,1,1,16,170.551,13.025,0.008,15.997,12.275,1.379
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,8,1,1,16,173.03,10.944,0.008,15.867,31.672,1.591
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,16,1,1,16,171.055,13.202,0.009,21.375,12.755,1.146
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,32,1,1,16,172.718,12.992,0.009,17.829,12.324,1.343
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,64,1,1,16,173.029,13.436,0.008,21.376,8.76,1.479
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,128,1,1,16,221.972,13.648,0.007,22.287,4.959,1.017
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,256,1,1,16,170.426,10.548,0.008,25.705,12.89,1.062
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,512,1,1,16,171.299,12.921,0.007,22.059,5.161,1.177
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,1024,1,1,16,166.191,11.04,0.007,13.659,5.513,1.418
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,2048,1,1,16,172.119,12.442,0.008,12.368,13.486,1.615
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,4096,1,1,16,223.417,14.048,0.006,18.796,20.106,1.398
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,8192,1,1,16,169.795,10.678,0.007,15.94,12.169,1.847
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,1,1,1,16,220.335,13.399,0.009,25.382,2.68,1.768
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,2,1,1,16,222.318,11.547,0.011,20.908,2.696,1.774
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,4,1,1,16,221.819,11.808,0.01,17.326,2.629,1.8
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,8,1,1,16,218.928,12.295,0.01,13.914,2.509,1.466
Intel Xeon Phi coprocessor x100 family,VectorAdd,ONE_D,4.1943e+06,16,1,1,16,214.298,12.803,0.011,19.17,2.712,1.746
