device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,28.833,40.118,0.01,78.479,0,3.009
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,27.084,33.238,0.014,68.919,0.001,3.677
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,27.673,28.854,0.007,69.208,0,3.619
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,27.09,29.317,0.007,69.169,0,3.258
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,27.122,29.509,0.007,81.325,0.001,4.26
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,32.773,34.682,0.011,65.181,0,2.653
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,27.207,29.714,0.007,69.656,0,2.862
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,27.328,28.967,0.007,71.93,0,2.846
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,27.247,29.675,0.028,69.467,0,3.05
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,512,1,1,2,27.067,28.989,0.006,70.685,0.001,3.609
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,1024,1,1,2,27.194,29.066,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,2048,1,1,2,27.389,25.659,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,4096,1,1,2,27.548,26.591,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,8192,1,1,2,27.196,26.822,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,33.123,35.181,0.008,87.024,0.001,3.999
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,32.599,33.262,0.013,81.935,0.001,3.571
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,31.469,31.237,0.016,78.411,0.002,4.06
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,37.384,30.441,0.032,88.299,0.001,4.273
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,38.444,33.597,0.014,77.29,0.002,3.894
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,40.7,32.226,0.015,86.359,0.001,3.998
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,38.802,33.283,0.014,84.3,0.001,3.96
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,39.542,34.02,0.029,92.498,0.002,4.082
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,38.921,34.015,0.014,87.06,0.001,4.138
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,512,1,1,2,43.349,32.981,0.014,83.955,0.002,7.395
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,1024,1,1,2,37.236,32.057,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,2048,1,1,2,37.924,27.211,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,4096,1,1,2,43.283,27.958,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,8192,1,1,2,37.693,26.188,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,35.963,31.207,0.009,86.086,0,3.009
