device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,1,1,1,40,223.962,35.874,0.016,13.346,24.482,3.09
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,2,1,1,40,212.592,34.188,0.014,11.882,11.786,2.549
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,4,1,1,40,208.432,32.307,0.012,7.558,10.589,3.52
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,8,1,1,40,212.874,31.94,0.01,6.811,5.327,2.85
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,16,1,1,40,212.089,31.803,0.01,6.025,2.606,3.286
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,32,1,1,40,214.556,31.006,0.011,5.183,0.851,3.247
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,64,1,1,40,211.498,30.686,0.01,5.437,0.478,2.662
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,128,1,1,40,210.8,31.778,0.01,5.838,0.319,3.148
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,256,1,1,40,215.891,31.327,0.01,8.327,0.244,3.414
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,512,1,1,40,216.245,30.758,0.01,14.955,0.208,2.606
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,1024,1,1,40,214.327,30.575,0.009,7.236,0.186,2.661
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,2048,1,1,40,210.076,31.055,0.01,9.525,0.174,2.85
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,4096,1,1,40,207.905,31.037,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,8192,1,1,40,211.658,28.678,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,1,1,1,40,221.572,33.421,0.01,12.302,22.193,2.127
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,2,1,1,40,209.334,32.857,0.01,14.946,12.475,1.569
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,4,1,1,40,207.548,31.385,0.011,7.308,7.702,1.873
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,8,1,1,40,211.751,31.354,0.013,6.539,5.412,2.486
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,16,1,1,40,213.572,30.746,0.009,5.908,1.344,2.544
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,32,1,1,40,208.732,30.718,0.012,7.548,0.749,2.065
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,64,1,1,40,209.735,29.97,0.009,5.697,0.468,2.31
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,128,1,1,40,210.244,30.889,0.01,4.921,0.298,2.473
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,256,1,1,40,211.39,30.674,0.01,9.337,0.407,2.151
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,512,1,1,40,209.518,30.162,0.01,7.912,0.195,2.185
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,1024,1,1,40,209.533,30.189,0.01,11.399,0.307,2.403
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,2048,1,1,40,208.121,30.585,0.009,9.547,0.155,1.398
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,4096,1,1,40,213.54,30.547,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,8192,1,1,40,215.398,28.123,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,1,1,1,40,219.619,34.403,0.015,13.263,29.957,2.647
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,2,1,1,40,284.225,33.774,0.014,9.404,18.325,2.041
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,4,1,1,40,211.816,32.11,0.014,8.716,10.606,2.524
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,8,1,1,40,213.231,31.37,0.014,6.601,5.457,2.815
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,16,1,1,40,212.428,31.141,0.014,7.54,2.758,2.61
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,32,1,1,40,215.331,30.637,0.057,5.385,1.507,3.316
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,64,1,1,40,217.051,30.539,0.009,8.149,0.896,3.142
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,128,1,1,40,210.879,31.331,0.015,4.916,0.552,3.177
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,256,1,1,40,210.596,30.705,0.009,6.599,0.223,2.775
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,512,1,1,40,209.636,29.778,0.009,7.131,0.186,2.886
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,1024,1,1,40,210.016,31.028,0.008,6.909,0.166,2.707
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,2048,1,1,40,208.937,31.081,0.009,6.651,0.159,2.671
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,4096,1,1,40,209.068,31.328,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,8192,1,1,40,208.565,28.158,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,1,1,1,40,222.181,33.301,0.014,12.821,22.407,2.075
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,2,1,1,40,212.952,32.874,0.014,9.093,14.434,2.504
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,4,1,1,40,209.572,31.738,0.014,7.346,10.626,2.201
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,8,1,1,40,207.306,30.666,0.015,6.629,5.457,2.109
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,16,1,1,40,212.169,30.804,0.014,6.092,2.769,2.526
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,32,1,1,40,209.948,30.517,0.009,9.924,0.747,1.802
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,64,1,1,40,207.093,30.37,0.011,11.473,0.457,1.686
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,128,1,1,40,211.842,30.426,0.01,4.424,0.303,1.677
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,256,1,1,40,206.539,30.66,0.01,4.807,0.43,1.687
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,512,1,1,40,211.62,31.306,0.015,4.784,0.375,2.071
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,1024,1,1,40,216.028,30.463,0.009,7.812,0.165,2.84
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,2048,1,1,40,207.94,30.083,0.011,10.562,0.159,1.834
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,4096,1,1,40,211.277,30.744,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,8192,1,1,40,209.95,28.448,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,1,1,1,40,283.651,35.015,0.015,12.68,29.306,2.504
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,2,1,1,40,274.763,33.208,0.008,17.898,12.6,2.289
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.62144e+06,4,1,1,40,209.79,31.959,0.009,7.334,10.687,3.28
