device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,1,1,1,6,33.779,7.308,0.004,5.17,6.453,2.546
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,2,1,1,6,34.36,6.579,0.005,10.398,1.546,1.959
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,4,1,1,6,30.864,6.459,0.002,9.832,0.842,1.912
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,8,1,1,6,30.776,6.214,0.005,10.434,0.882,2.127
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,16,1,1,6,37.07,5.683,0.004,13.719,0.316,1.41
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,32,1,1,6,31.913,5.705,0.004,9.454,0.224,1.57
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,64,1,1,6,32.539,5.638,0.003,11.136,0.176,1.408
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,128,1,1,6,31.982,5.59,0.003,10.116,0.143,1.897
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,256,1,1,6,31.97,5.636,0.005,10.563,0.139,2.149
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,512,1,1,6,38.142,5.907,0.005,14.766,0.182,2.08
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,1024,1,1,6,37.392,5.684,0.006,6.822,0.177,1.596
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,2048,1,1,6,36.389,7.608,0.006,3.986,0.131,1.57
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,4096,1,1,6,36.339,7.24,0.003,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,393216,8192,1,1,6,32.596,7.546,0.005,-1,-1,-1
