device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,1,1,1,12,85.436,13.545,0.006,6.703,11.435,1.967
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,2,1,1,12,85.56,14.199,0.005,5.154,6.428,2.064
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,4,1,1,12,86.659,13.132,0.007,5.434,3.331,2.02
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,8,1,1,12,85.896,12.576,0.005,4.66,1.808,1.744
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,16,1,1,12,87.471,12.427,0.004,4.301,0.731,2.3
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,32,1,1,12,88.793,12.248,0.004,4.287,0.534,1.682
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,64,1,1,12,84.964,12.252,0.005,7.348,0.386,1.847
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,128,1,1,12,86.571,12.725,0.003,4.427,0.221,2.013
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,256,1,1,12,88.548,12.542,0.004,5.957,0.142,2.189
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,512,1,1,12,88.024,12.447,0.004,11.177,0.291,2.012
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,1024,1,1,12,86.849,12.535,0.004,6.74,0.166,1.781
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,2048,1,1,12,88.02,12.546,0.004,8.29,0.156,1.655
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,4096,1,1,12,82.019,12.293,0.003,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,8192,1,1,12,86.57,10.648,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,1,1,1,12,87.596,13.862,0.009,7.513,7.844,2.619
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,2,1,1,12,81.674,12.923,0.008,5.423,6.405,2.338
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,4,1,1,12,87.088,12.477,0.007,4.605,3.299,1.897
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,8,1,1,12,81.998,12.772,0.008,4.714,1.738,1.742
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,16,1,1,12,85.27,13.175,0.007,4.691,1.014,2.35
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,32,1,1,12,82.361,12.722,0.007,4.252,0.46,2.557
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,64,1,1,12,85.76,12.882,0.004,6.258,0.216,2.597
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,128,1,1,12,82.358,13.084,0.008,4.523,0.256,2.651
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,256,1,1,12,85.707,12.738,0.007,5.346,0.182,1.708
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,512,1,1,12,82.653,12.632,0.004,8.483,0.215,2.126
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,1024,1,1,12,87.076,12.569,0.008,7.101,0.159,2.02
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,2048,1,1,12,85.374,12.113,0.004,3.859,0.13,2.472
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,4096,1,1,12,88.383,12.181,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,8192,1,1,12,83.878,10.789,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,1,1,1,12,71.907,12.118,0.007,7.069,7.391,1.747
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,2,1,1,12,64.336,10.848,0.004,5.275,4.987,1.814
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,4,1,1,12,60.907,11.456,0.003,5.455,1.595,2.291
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,8,1,1,12,63.637,11.268,0.004,4.537,0.852,2.077
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,16,1,1,12,67.804,11.419,0.003,4.511,1.02,2.128
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,32,1,1,12,71.501,11.503,0.004,4.403,0.306,1.598
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,64,1,1,12,63.916,11.558,0.003,4.117,0.346,2.244
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,128,1,1,12,68.781,11.376,0.003,9.092,0.153,2.106
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,256,1,1,12,68.302,11.051,0.004,5.341,0.125,1.705
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,512,1,1,12,64.136,11.408,0.003,3.165,0.119,1.62
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,1024,1,1,12,62.65,10.853,0.002,3.845,0.103,2.387
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,2048,1,1,12,63.856,10.429,0.003,3.351,0.093,1.647
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,4096,1,1,12,63.45,9.666,0.003,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,786432,8192,1,1,12,63.24,9.235,0.005,-1,-1,-1
