device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,1,1,1,32,496.884,346.773,0.018,1066.34,0.002,7.178
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,2,1,1,32,491.644,340.813,0.027,1009.67,0.002,6.964
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,4,1,1,32,498.925,338.43,0.017,981.427,0.001,7.386
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,8,1,1,32,491.719,338.548,0.017,979.204,0.001,9.607
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,16,1,1,32,490.438,347.286,0.017,923.442,0.001,7.399
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,32,1,1,32,496.366,343.451,0.028,842.681,0.002,7.929
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,64,1,1,32,496.252,352.373,0.018,943.58,0.001,7.823
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,128,1,1,32,500.264,344.472,0.019,964.826,0.001,7.695
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,256,1,1,32,496.957,345.182,0.018,959.206,0.001,7.276
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,512,1,1,32,496.816,348.611,0.018,959.531,0.001,7.25
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,1024,1,1,32,496.168,349.004,0.026,1084.52,0.001,7.706
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,2048,1,1,32,494.695,362.571,0.01,1001.18,0.002,7.52
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,4096,1,1,32,496.782,358.934,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,8192,1,1,32,497.786,364.635,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,1,1,1,32,503.946,349.664,0.018,1128.64,0.001,7.168
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,2,1,1,32,499.102,360.222,0.01,897.328,0,8.277
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,4,1,1,32,503.469,361.487,0.018,903.412,0.001,8.423
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,8,1,1,32,499.506,366.812,0.017,971.797,0.001,7.202
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,16,1,1,32,499.469,362.64,0.009,797.281,0.001,7.61
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,32,1,1,32,496.201,367.031,0.018,993.865,0.001,7.681
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,64,1,1,32,496.857,359.97,0.009,888.879,0,7.856
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,128,1,1,32,497.94,367.865,0.01,783.967,0,7.168
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,256,1,1,32,497.549,360.565,0.018,788.592,0.001,7.039
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,512,1,1,32,496.448,360.592,0.02,754.876,0.001,7.166
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,1024,1,1,32,487.559,360.268,0.009,791,0,7.369
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,2048,1,1,32,499.98,366.31,0.009,779.361,0.001,9.064
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,4096,1,1,32,495.883,360.601,0.018,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,32,2048,2048,3,8192,1,1,32,494.971,358.116,0.01,-1,-1,-1
