device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,1,1,1,8,58.647,9.387,0.007,9.58,8.501,1.886
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,2,1,1,8,58.355,9.766,0.005,4.975,3.797,2.076
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,4,1,1,8,58.04,10.026,0.006,4.499,2.314,1.783
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,8,1,1,8,59.528,10.166,0.007,4.492,1.287,1.87
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,16,1,1,8,60.857,10.018,0.007,4.384,0.773,2.101
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,32,1,1,8,61.965,10.181,0.005,5.26,0.33,1.776
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,64,1,1,8,56.877,7.769,0.005,4.782,0.227,1.597
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,128,1,1,8,55.848,7.779,0.004,14.243,0.181,1.824
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,256,1,1,8,56.355,8.641,0.005,3.966,0.161,1.796
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,512,1,1,8,55.817,7.741,0.004,10.836,0.146,1.611
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,1024,1,1,8,57.739,8.932,0.004,3.205,0.165,1.9
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,2048,1,1,8,56.77,7.654,0.005,4.026,0.148,3.319
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,4096,1,1,8,55.862,8.471,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,8192,1,1,8,55.975,7.831,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,1,1,1,8,44.175,8.973,0.013,5.745,8.581,2.433
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,2,1,1,8,57.254,10.733,0.005,5.288,2.426,2.631
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,4,1,1,8,55.573,9.137,0.004,7.226,1.684,2.33
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,8,1,1,8,57.647,9.154,0.005,5.585,0.687,1.855
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,16,1,1,8,55.051,9.101,0.003,16.596,0.396,1.7
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,32,1,1,8,58.41,8.575,0.004,5.397,0.254,1.862
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,64,1,1,8,61.491,8.046,0.004,4.633,0.174,2.12
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,128,1,1,8,57.885,7.838,0.003,9.394,0.184,1.559
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,256,1,1,8,56.973,8.249,0.02,6.994,0.189,2.21
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,512,1,1,8,57.461,8.514,0.005,6.743,0.15,1.726
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,1024,1,1,8,54.786,7.887,0.004,13.542,0.158,1.764
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,2048,1,1,8,56.121,10.001,0.004,4.06,0.146,1.852
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,4096,1,1,8,54.876,8.918,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,8192,1,1,8,55.118,9.769,0.003,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,1,1,1,8,59.554,10.036,0.008,6.789,7.798,2.343
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,2,1,1,8,58.234,10.372,0.004,4.795,4.301,2.615
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,4,1,1,8,56.633,9.909,0.005,5.289,1.936,2.369
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,8,1,1,8,58.746,10.229,0.004,4.255,1.053,2.028
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,16,1,1,8,59.819,10.764,0.004,4.811,0.425,1.968
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,32,1,1,8,56.32,8.63,0.005,5.732,0.292,1.978
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,64,1,1,8,54.792,8.644,0.004,15.812,0.194,1.911
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,128,1,1,8,54.461,8.858,0.004,4.935,0.207,1.987
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,256,1,1,8,58.628,8.414,0.005,7.091,0.139,2.062
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,512,1,1,8,55.518,8.218,0.005,5.178,0.139,2.023
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,1024,1,1,8,54.844,8.06,0.004,7.842,0.124,1.959
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,2048,1,1,8,58.454,8.784,0.004,3.076,0.128,1.615
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,4096,1,1,8,57.489,9.251,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,8192,1,1,8,56.47,8.374,0.003,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,1,1,1,8,51.279,8.518,0.015,5.769,8.58,2.881
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,2,1,1,8,55.902,10.22,0.006,5.025,3.803,2.664
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,4,1,1,8,60.857,9.626,0.004,4.365,1.612,2.3
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,8,1,1,8,61.4,10.316,0.005,4.172,1.28,2.314
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,16,1,1,8,61.6,10.653,0.004,4.483,0.433,1.611
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,32,1,1,8,57.165,8.902,0.004,4.729,0.264,1.434
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,64,1,1,8,55.877,8.594,0.005,12.682,0.321,1.795
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,128,1,1,8,61.323,9.997,0.005,4.547,0.301,1.821
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,256,1,1,8,62.323,10.075,0.004,4.99,0.144,1.59
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,512,1,1,8,57.726,9.59,0.005,5.893,0.149,1.836
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,1024,1,1,8,54.874,8.737,0.004,11.64,0.132,2.144
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,2048,1,1,8,61.293,8.808,0.005,3.483,0.123,1.658
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,4096,1,1,8,58.362,8.868,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,524288,8192,1,1,8,57.954,7.765,0.007,-1,-1,-1
