device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,1,1,1,36,598.547,393.192,0.017,1199.74,0.002,9.181
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,2,1,1,36,567.187,385.852,0.027,1120.8,0.001,8.736
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,4,1,1,36,566.765,385.446,0.027,1094.7,0.001,7.935
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,8,1,1,36,565.917,396.766,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,16,1,1,36,566.655,389.743,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,32,1,1,36,565.592,398.126,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,64,1,1,36,566.532,389.09,0.025,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,128,1,1,36,565.445,388.245,0.018,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,256,1,1,36,565.66,389.757,0.022,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,512,1,1,36,565.769,390.898,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,1024,1,1,36,567.06,394.191,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,2048,1,1,36,565.488,386.795,0.017,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,4096,1,1,36,584.143,390.013,0.026,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,8192,1,1,36,567.055,394.176,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,1,1,1,36,571.31,405.975,0.017,1032.77,0.001,9.002
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,2,1,1,36,565.714,400.751,0.017,1429.88,0.001,11.019
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,4,1,1,36,605.319,382.837,0.017,1093.04,0.001,9.531
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,8,1,1,36,560.467,383.321,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,16,1,1,36,565.104,390.57,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,32,1,1,36,566.74,389.51,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,64,1,1,36,569.842,391.924,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,128,1,1,36,560.32,391.055,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,256,1,1,36,562.281,388.513,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,512,1,1,36,562.41,392.385,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,1024,1,1,36,563.035,389.077,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,2048,1,1,36,571.131,388.625,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,4096,1,1,36,562.738,390.379,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,35,2172,2172,3,8192,1,1,36,562.538,397.433,0.016,-1,-1,-1
