device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,28,0,0,0,1.341,0,0.724
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,28,0,0,0,1.002,0.001,0.938
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,28,0.001,0.001,0,0.284,0,0.975
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,28,0,0,0.001,0.263,0.001,0.991
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,28,0,0,0,0.249,0.001,1.058
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,28,0,0,0,0.247,0,0.959
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,28,0.001,0,0.001,0.213,0,1.002
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,28,0,0.001,0,0.208,0.001,0.942
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,28,0,0,0,0.197,0.001,0.915
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,28,0.001,0,0,0.178,0.001,0.929
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,28,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,28,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,28,0,0,0.001,1.255,0.001,1.31
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,28,0.001,0.001,0,0.648,0,0.974
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,28,0,0,0.001,0.41,0.001,0.954
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,28,0,0,0,0.445,0.001,0.912
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,28,0,0.001,0,0.551,0,0.885
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,28,0,0.001,0,0.326,0,1.006
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,28,0.001,0.001,0,0.428,0.001,0.911
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,28,0,0,0,0.33,0,1.107
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,28,0.001,0,0,0.342,0.001,1.058
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,28,0,0.001,0,0.364,0,0.939
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,28,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,28,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,28,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,28,0,0,0,1.315,0.001,1.462
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,28,0.001,0.001,0,0.561,0,1.037
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,28,0.001,0,0,0.351,0,1.028
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,28,0.001,0.001,0,0.335,0.001,0.987
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,28,0,0,0.001,0.326,0.001,1.021
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,28,0.001,0.001,0,0.306,0,1.006
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,28,0.001,0,0,0.301,0.001,0.988
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,28,0,0,0,0.323,0,0.981
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,28,0,0.001,0,0.326,0,0.982
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,28,0,0,0.001,0.295,0.001,0.979
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,28,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,28,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,28,0,0,0,1.606,0.001,1.11
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,28,0,0,0.001,0.712,0.001,0.94
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,28,0,0,0,0.342,0,1.023
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,28,0,0,0.001,0.524,0.001,0.912
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,28,0,0,0,0.52,0,0.928
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,28,0,0,0.001,0.344,0,0.936
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,28,0.001,0,0,0.361,0,0.934
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,28,0,0,0.001,0.359,0,0.904
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,28,0,0,0.001,0.349,0,0.916
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,28,0.001,0,0,0.352,0,0.907
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,28,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,28,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,28,0.001,0.001,0,1.357,0.001,0.889
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,28,0,0,0,0.748,0.001,1.111
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,28,0.001,0.001,0,0.306,0.001,1.323
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,28,0.001,0.001,0,0.268,0,1.034
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,28,0,0.001,0,0.261,0,1.038
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,28,0,0,0,0.369,0.001,1.084
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,28,0,0,0,0.273,0.001,1.067
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,28,0.001,0.001,0,0.23,0.001,1.027
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,28,0,0.001,0,0.202,0.001,1.011
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,28,0,0,0,0.224,0,0.925
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,28,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,28,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,28,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,28,0,0,0,1.546,0.001,0.925
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,28,0,0,0,0.682,0.001,1.169
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,28,0.001,0,0,0.278,0.001,0.992
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,28,0,0,0,0.269,0,0.971
