device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1,1,1,42,229.488,36.536,0.016,13.117,22.926,2.143
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2,1,1,42,219.492,34.647,0.009,9.167,21.151,2.427
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4,1,1,42,222.969,33.784,0.014,7.849,11.145,2.173
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8,1,1,42,223.784,32.45,0.015,7.086,5.099,2.346
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,16,1,1,42,223.462,32.908,0.014,11.405,2.874,2.808
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,32,1,1,42,228.446,32.613,0.015,12.043,1.608,2.993
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,64,1,1,42,227.997,31.912,0.01,10.153,0.875,3.012
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,128,1,1,42,219.825,31.435,0.01,4.851,0.258,2.406
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,256,1,1,42,219.635,32.565,0.009,4.646,0.236,2.055
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,512,1,1,42,221.791,32.52,0.01,6.59,0.355,2.026
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1024,1,1,42,225.729,32.258,0.015,5.09,0.309,2.972
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2048,1,1,42,228.217,31.72,0.01,11.594,0.25,2.666
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4096,1,1,42,226.09,31.963,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8192,1,1,42,224.305,30.068,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1,1,1,42,232.557,35.801,0.014,12.857,23.91,1.812
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2,1,1,42,220.097,34.573,0.045,9.676,21.288,2.097
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4,1,1,42,222.862,33.225,0.013,7.924,11.153,2.613
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8,1,1,42,225.028,32.239,0.009,6.868,4.783,1.995
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,16,1,1,42,223.94,32.793,0.012,6.06,2.924,2.185
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,32,1,1,42,225.815,32.609,0.013,5.48,1.618,2.484
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,64,1,1,42,226.764,31.27,0.009,12.598,0.698,1.821
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,128,1,1,42,224.963,32.645,0.011,9.855,0.471,2.924
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,256,1,1,42,229.655,32.117,0.01,7.773,0.23,2.289
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,512,1,1,42,222.858,31.868,0.009,6.331,0.189,1.723
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1024,1,1,42,221.11,31.524,0.014,5.08,0.309,2.517
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2048,1,1,42,221.533,32.051,0.009,8.155,0.292,1.722
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4096,1,1,42,223.834,32.702,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8192,1,1,42,222.997,30.017,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1,1,1,42,292.1,36.12,0.015,13.112,25.721,2.707
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2,1,1,42,298.398,35.805,0.009,9.233,17.221,3.027
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4,1,1,42,227.002,33.289,0.01,7.937,11.164,2.883
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8,1,1,42,224.835,32.358,0.012,7.036,5.699,3.116
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,16,1,1,42,223.236,32.124,0.01,5.787,1.398,2.836
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,32,1,1,42,219.459,31.99,0.01,5.191,0.843,2.746
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,64,1,1,42,218.219,31.805,0.009,10.088,0.485,2.059
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,128,1,1,42,222.456,32.255,0.01,5.394,0.652,3.231
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,256,1,1,42,220.945,32.182,0.01,7.014,0.171,2.053
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,512,1,1,42,218.388,32.528,0.015,4.931,0.349,3.212
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1024,1,1,42,225.997,31.437,0.009,5.354,0.17,2.555
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2048,1,1,42,222.032,32.201,0.009,6.843,0.171,2.709
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4096,1,1,42,220.024,32.603,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8192,1,1,42,223.079,30.119,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1,1,1,42,234.855,37.021,0.016,13.732,28.739,2.424
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2,1,1,42,301.207,40.539,0.017,9.749,15.634,2.515
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4,1,1,42,262.904,33.319,0.016,7.883,8.159,1.924
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8,1,1,42,220.639,32.703,0.01,7.175,5.423,2.23
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,16,1,1,42,223.721,33.045,0.011,11.776,2.162,2.712
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,32,1,1,42,228.55,32.053,0.011,5.512,1.396,2.543
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,64,1,1,42,228.909,31.905,0.01,7.549,0.851,2.638
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,128,1,1,42,227.571,32.037,0.011,5.098,0.454,2.607
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,256,1,1,42,230.039,32.023,0.023,6.447,0.348,2.242
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,512,1,1,42,217.539,31.288,0.009,13.255,0.308,2.153
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1024,1,1,42,222.253,31.706,0.01,9.492,0.184,1.962
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2048,1,1,42,217.4,31.934,0.01,12.31,0.187,1.759
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4096,1,1,42,221.015,31.834,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8192,1,1,42,224.281,29.285,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1,1,1,42,237.164,36.294,0.014,13.876,21.49,2.434
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2,1,1,42,220.696,34.281,0.009,17.459,14.958,2.1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4,1,1,42,218.066,32.814,0.008,7.924,11.078,2.623
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8,1,1,42,218.674,32.339,0.008,7.087,4.836,2.555
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,16,1,1,42,220.135,32.35,0.009,8.213,2.89,2.992
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,32,1,1,42,223.242,31.255,0.009,5.419,1.054,2.655
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,64,1,1,42,225.76,32.023,0.008,5.091,0.923,2.988
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,128,1,1,42,228.79,31.907,0.009,6.323,0.278,2.748
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,256,1,1,42,222.229,31.621,0.01,5.146,0.329,2.606
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,512,1,1,42,220.975,31.191,0.009,6.173,0.148,2.126
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1024,1,1,42,219.283,32.335,0.01,5.348,0.129,2.837
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2048,1,1,42,221.102,31.925,0.01,9.925,0.114,2.418
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4096,1,1,42,224.547,31.805,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8192,1,1,42,223.305,29.912,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1,1,1,42,239.483,35.547,0.011,12.627,22.403,2.525
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2,1,1,42,222.26,34.503,0.01,9.08,13.043,1.854
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4,1,1,42,219.932,32.978,0.01,7.684,10.563,1.943
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8,1,1,42,222.85,32.612,0.011,6.656,5.697,2.801
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,16,1,1,42,228.582,32.085,0.01,6.126,2.374,2.847
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,32,1,1,42,227.496,31.809,0.01,5.248,1.592,2.876
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,64,1,1,42,228.275,31.315,0.01,5.455,0.688,2.535
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,128,1,1,42,223.429,31.862,0.011,4.813,0.344,1.913
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,256,1,1,42,220.152,31.934,0.01,10.935,0.248,3.892
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,512,1,1,42,222.501,31.453,0.01,10.209,0.206,2.535
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,1024,1,1,42,224.072,31.555,0.01,9.001,0.185,2.73
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,2048,1,1,42,220.253,32.072,0.011,7.974,0.219,2.497
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,4096,1,1,42,218.161,32.033,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,2.75251e+06,8192,1,1,42,222.261,29.63,0.01,-1,-1,-1
