device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,1,1,1,4,33.401,10.555,0.005,525.201,3.311,1.038
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,2,1,1,4,27.999,7.628,0.005,529.701,2.814,1.273
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,4,1,1,4,36.018,10.15,0.006,526.528,1.264,0.903
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,8,1,1,4,28.687,10.022,0.005,526.729,2.185,1.224
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,16,1,1,4,28.607,10.115,0.006,128.451,1.535,1.108
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,32,1,1,4,28.678,9.603,0.004,126.802,1.717,3.253
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,64,1,1,4,33.623,10.189,0.008,128.286,1.452,1.291
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,128,1,1,4,31.188,7.095,0.006,125.986,1.448,1.001
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,256,1,1,4,27.569,7.509,0.005,130.119,1.989,1.217
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,512,1,1,4,33.618,7.197,0.005,144.822,2.021,1.122
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,1024,1,1,4,34.207,7.537,0.005,153.813,1.601,1.256
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,2048,1,1,4,29.998,8.271,0.004,183.768,2.673,1.927
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,4096,1,1,4,31.799,5.806,0.004,192.529,2.064,2.976
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,8192,1,1,4,34.079,6.315,0.005,197.476,3.985,3.137
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,1,1,1,4,28.502,10.28,0.007,549.495,3.783,1.282
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,2,1,1,4,36.145,7.437,0.005,554.381,1.458,0.964
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,4,1,1,4,30.77,7.225,0.005,554.858,2.157,1.161
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,8,1,1,4,32.823,7.7,0.005,550.416,1.747,1.254
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,16,1,1,4,30.846,7.651,0.005,134.913,1.445,0.952
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,32,1,1,4,26.737,10.66,0.006,133.381,1.924,1.174
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,64,1,1,4,35.996,9.448,0.005,134.794,1.874,1.147
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,128,1,1,4,29.358,9.961,0.005,135.961,2.057,1.174
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,256,1,1,4,35.088,9.537,0.005,138.111,1.719,1.154
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,512,1,1,4,32.272,9.589,0.006,137.58,1.889,0.928
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,1024,1,1,4,26.727,9.498,0.005,155.266,1.634,1.112
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,2048,1,1,4,33.999,11.731,0.004,204.649,2.14,2.574
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,4096,1,1,4,31.462,8.418,0.004,199.841,2.096,2.596
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1024,1024,64,64,8192,1,1,4,34.223,8.123,0.004,203.592,1.458,2.937
