device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,1,1,15.9966,371.304,19.823,0.007,997.061,0.005,3.186
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,2,1,15.9966,355.626,20.159,0.019,970.618,0.007,3.442
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,4,1,15.9966,460.24,19.177,0.007,928.684,0.005,3.286
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,8,1,15.9966,459.905,22.812,0.007,912.44,0.005,3.012
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,16,1,15.9966,450.453,21.43,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,32,1,15.9966,405.484,19.591,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,64,1,15.9966,352.425,19.476,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,128,1,15.9966,347.878,19.169,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,256,1,15.9966,344.397,19.445,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,512,1,15.9966,360.538,19.455,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,1024,1,15.9966,354.088,19.471,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,2048,1,15.9966,347.346,19.694,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,4096,1,15.9966,345.349,18.575,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,1,8192,1,15.9966,355.779,19.624,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,2,1,1,15.9966,352.748,19.586,0.007,906.17,0.004,2.802
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,2,2,1,15.9966,345.133,19.22,0.007,885.525,0.004,3.118
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,2,4,1,15.9966,339.961,19.281,0.007,896.913,0.006,4.027
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,2,8,1,15.9966,464.151,19.538,0.007,899.175,0.012,3.828
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,2,16,1,15.9966,464.746,21.561,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,2,32,1,15.9966,395.082,19.59,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,724,1448,4,2,64,1,15.9966,342.241,19.334,0.007,-1,-1,-1
