device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,207.683,57.105,0.008,3270.04,21.191,1.996
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,230.247,58.884,0.008,3239.95,20.807,2.15
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,249.057,60.288,0.008,3232.99,20.917,2.179
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,252.447,60.049,0.008,3229.69,20.752,1.732
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,225.037,60.192,0.008,1157.91,19.933,2.186
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,247.77,59.972,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,203.731,58.033,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,201.967,57.935,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,206.23,57.466,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,512,1,1,37,201.068,57.788,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1024,1,1,37,204.45,58.308,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2048,1,1,37,201.433,57.937,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4096,1,1,37,205.326,57.476,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8192,1,1,37,202.708,57.842,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,210.952,57.615,0.008,3268.59,22.584,2.324
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,239.728,60.904,0.011,3231.68,22.814,1.949
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,240.507,63.597,0.01,3231.73,22.888,2.258
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,238.84,59.879,0.009,3230.02,23.083,2.475
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,235.165,59.442,0.009,1157.22,22.574,1.848
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,249.412,59.885,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,202.662,57.915,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,205.914,57.957,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,201.047,58.394,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,512,1,1,37,202.613,57.87,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1024,1,1,37,205.158,57.605,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2048,1,1,37,201.83,57.862,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4096,1,1,37,202.686,57.717,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8192,1,1,37,204.994,57.663,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,215.958,59.133,0.009,3269.51,22.545,1.908
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,228.798,60.747,0.012,3232.69,22.74,1.903
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,222.817,60.609,0.027,3234.66,22.879,2.426
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,258.54,60.978,0.012,3227.14,22.923,2.473
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,248.7,60.725,0.009,1160.94,22.09,1.619
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,201.94,60.901,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,208.219,58.941,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,201.596,58.524,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,203.762,58.847,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,512,1,1,37,204.778,58.317,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1024,1,1,37,205.991,58.692,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2048,1,1,37,201.018,58.169,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4096,1,1,37,205.853,58.825,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8192,1,1,37,202.805,58.86,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,204.113,58.892,0.011,3269.19,23.374,2.497
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,249.429,61.055,0.01,3229.99,23.39,2.533
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,264.112,61.939,0.013,3240.19,23.247,2.436
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,224.85,61.757,0.011,3233.34,22.763,1.757
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,268.333,69.428,0.009,1160.95,23.263,2.474
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,249.913,60.788,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,210.023,58.843,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,208.631,59.235,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,206.233,58.536,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,512,1,1,37,200.902,59.223,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1024,1,1,37,209.876,59.287,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2048,1,1,37,200.601,58.822,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4096,1,1,37,203.388,58.574,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8192,1,1,37,205.998,58.845,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,203.237,58.274,0.009,3267.14,23.008,1.881
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,239.181,60.147,0.01,3230.75,22.92,2.38
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,231.305,59.488,0.01,3227.86,22.657,1.744
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,238.488,59.948,0.011,3232,22.852,2.31
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,238.287,59.407,0.01,1160.21,22.852,1.984
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,243.845,59.35,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,214.012,58.185,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,202.882,57.846,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,205.346,58.349,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,512,1,1,37,211.83,61.955,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1024,1,1,37,201.85,57.815,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2048,1,1,37,200.443,56.948,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4096,1,1,37,206.164,57.454,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8192,1,1,37,210.941,58.548,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,210.515,58.305,0.011,3264.7,22.978,2.242
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,223.964,60.387,0.012,3233.39,23.091,2.423
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,261.078,60.061,0.01,3235.48,23.261,2.333
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,245.891,59.811,0.01,3229.14,23.239,2.45
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,256.243,59.707,0.009,1158.95,23.03,2.415
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,250.891,59.725,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,203.796,57.862,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,204.768,57.291,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,206.363,57.405,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,512,1,1,37,201.433,58.047,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,1024,1,1,37,202.734,58.111,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,2048,1,1,37,204.554,58.139,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,4096,1,1,37,207.432,57.839,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3156,3156,64,64,8192,1,1,37,200.715,57.94,0.009,-1,-1,-1
