device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,192.223,184.223,0.01,539.887,0.001,7.181
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,243.962,151.536,0.018,452.224,0.001,6.709
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,244.105,151.765,0.029,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,244.028,152.936,0.026,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,245.099,151.36,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,243.712,150.4,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,186.85,141.968,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,128,1,1,12,187.097,141.248,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,256,1,1,12,186.906,143.662,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,512,1,1,12,186.935,138.168,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,1024,1,1,12,187.582,137.414,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,2048,1,1,12,181.839,143.805,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,4096,1,1,12,183.918,148.694,0.015,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,8192,1,1,12,176.775,137.924,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,1,1,1,12,189.072,146.829,0.017,409.955,0.001,6.165
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,2,1,1,12,190.473,136.229,0.027,393.827,0.001,5.874
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,4,1,1,12,190.957,130.839,0.018,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,8,1,1,12,188.638,137.334,0.018,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,16,1,1,12,179.688,147.854,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,32,1,1,12,183.092,144.018,0.016,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,FluidSimulation,ONE_D,11,1254,1254,3,64,1,1,12,186.782,139.814,0.016,-1,-1,-1
