device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,1,1,1,41,226.026,62.922,0.011,4270.16,18.706,2.23
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,2,1,1,41,290.082,63.889,0.012,4220.24,18.606,2.19
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,4,1,1,41,280.837,63.855,0.011,4201.77,18.276,2.297
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,8,1,1,41,292.688,77.134,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,16,1,1,41,291.566,66.168,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,32,1,1,41,221.903,61.337,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,64,1,1,41,219.885,62.264,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,128,1,1,41,223.899,62.414,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,256,1,1,41,220.041,61.7,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,512,1,1,41,219.303,62.52,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,1024,1,1,41,222.838,61.857,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,2048,1,1,41,220.79,62.09,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,4096,1,1,41,218.771,62.248,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,8192,1,1,41,223.889,62.596,0.012,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,1,1,1,41,227.538,62.743,0.009,4265.93,24.04,2.09
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,2,1,1,41,262.527,63.701,0.01,4200.8,24.109,2.1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,4,1,1,41,283.338,63.694,0.01,4202.47,24.275,2.147
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,8,1,1,41,290.858,63.899,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,16,1,1,41,226.501,61.94,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,32,1,1,41,222.846,61.432,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,64,1,1,41,222.192,61.84,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,128,1,1,41,227.889,61.503,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,256,1,1,41,223.855,62.153,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,512,1,1,41,222.337,61.69,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,1024,1,1,41,228.563,62.245,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,2048,1,1,41,223.647,62.027,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,4096,1,1,41,227.913,62.069,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,8192,1,1,41,223.716,61.688,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,1,1,1,41,225.944,61.701,0.009,4250.86,24.017,2.051
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,2,1,1,41,248.521,63.368,0.009,4217.11,24.006,2.154
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,4,1,1,41,289.183,63.42,0.008,4180.98,23.837,2.196
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,8,1,1,41,274.9,63.462,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,16,1,1,41,223.978,61.537,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,32,1,1,41,228.919,61.234,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,64,1,1,41,225.652,61.778,0.028,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,128,1,1,41,222.854,61.541,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,256,1,1,41,222.161,60.938,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,512,1,1,41,223.47,61.838,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,1024,1,1,41,222.572,61.607,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,2048,1,1,41,222.142,61.377,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,4096,1,1,41,229.018,61.433,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,8192,1,1,41,225.06,61.85,0.028,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,1,1,1,41,295.663,72.255,0.011,4253.56,23.983,1.75
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,2,1,1,41,268.288,63.708,0.009,4208.9,23.779,1.923
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,4,1,1,41,243.162,64.323,0.01,4195.65,23.881,1.972
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,8,1,1,41,245.821,63.954,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,16,1,1,41,227.134,62.357,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,32,1,1,41,224.016,61.611,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,64,1,1,41,222.298,61.71,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,128,1,1,41,222.5,62.185,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,256,1,1,41,222.829,61.573,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,512,1,1,41,221.776,61.873,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,1024,1,1,41,222.263,61.812,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,2048,1,1,41,228.725,62.107,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3318,3318,64,64,4096,1,1,41,223.743,62.039,0.01,-1,-1,-1
