device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,1,1,1,7,58.56,11.642,0.006,688.798,2.086,1.056
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,2,1,1,7,55.404,12.493,0.007,680.164,2.255,1.183
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,4,1,1,7,59.855,11.643,0.006,681.3,2.373,1.2
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,8,1,1,7,61.628,12.311,0.007,676.99,1.914,1.008
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,16,1,1,7,54.46,13.194,0.006,242.782,2.556,1.202
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,32,1,1,7,57.573,13.152,0.005,242.784,1.549,0.933
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,64,1,1,7,54.381,11.328,0.006,227.459,2.751,1.239
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,128,1,1,7,60.991,11.929,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,256,1,1,7,57.126,9.677,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,512,1,1,7,55.467,9.431,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,1024,1,1,7,55.888,9.97,0.024,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,2048,1,1,7,54.474,9.985,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,4096,1,1,7,55.737,10,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,8192,1,1,7,56.363,9.622,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,1,1,1,7,64.761,15.608,0.008,721.231,3.19,3.115
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,2,1,1,7,61.334,19.599,0.006,714.56,4.291,2.268
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,4,1,1,7,60.657,17.239,0.007,713.411,3.719,2.205
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,8,1,1,7,61.62,16.722,0.006,710.726,4.076,2.194
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,16,1,1,7,58.945,16.807,0.006,254.664,4.007,2.259
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,32,1,1,7,60.558,15.917,0.006,252.969,4.052,2.209
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,64,1,1,7,62.695,16.047,0.006,244.223,3.301,1.518
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,128,1,1,7,56.892,15.941,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,256,1,1,7,59.529,14.515,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,512,1,1,7,58.553,13.512,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,1024,1,1,7,57.3,13.737,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,2048,1,1,7,58.165,13.608,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,4096,1,1,7,57.447,13.927,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,8192,1,1,7,57.552,13.826,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,1,1,1,7,55.712,14.272,0.007,712.569,2.706,1.621
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,2,1,1,7,60.491,12.533,0.005,702.945,2.235,1.622
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,4,1,1,7,60.481,13.301,0.005,709.744,2.008,1.281
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,8,1,1,7,62.01,12.725,0.007,712.333,2.748,1.163
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,16,1,1,7,61.509,14.737,0.005,252.243,1.961,1.508
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,1448,1448,64,64,32,1,1,7,55.463,16.219,0.004,253.886,2.7,1.574
