device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,1,1,1,16,111.002,31.218,0.01,4513.46,6.253,1.946
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,2,1,1,16,113.708,32.729,0.011,4529.1,6.607,2.646
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,4,1,1,16,116.332,33.599,0.012,4500.33,6.744,2.726
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,8,1,1,16,116.434,32.905,0.01,4624.72,6.558,5.065
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,16,1,1,16,113.738,30.11,0.012,760.343,6.097,2.67
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,32,1,1,16,115.478,33.391,0.013,763.471,6.153,1.368
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,64,1,1,16,115.028,20.744,0.011,758.324,2.73,1.349
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,128,1,1,16,109.621,18.853,0.009,766.899,2.777,1.346
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,256,1,1,16,114.735,21.427,0.011,931.764,2.676,1.252
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,512,1,1,16,114.185,21.165,0.01,997.762,2.748,3.006
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,1024,1,1,16,114.71,18.94,0.01,1037.71,2.716,2.989
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,2048,1,1,16,111.364,17.254,0.01,1387.84,2.705,3.565
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,4096,1,1,16,114.938,18.911,0.01,1385.7,2.704,3.239
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,8192,1,1,16,112.419,21.05,0.01,1904.51,6.361,3.82
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,1,1,1,16,87.118,26.222,0.008,4526.18,6.658,1.532
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,2,1,1,16,112.09,20.736,0.008,4579.74,2.73,1.469
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,4,1,1,16,113.16,21.014,0.006,4692.37,2.735,1.234
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,8,1,1,16,94.832,18.327,0.007,4707.38,9.267,1.333
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,16,1,1,16,112.409,21.231,0.007,737.833,8.396,1.237
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,32,1,1,16,111.65,20.523,0.008,707.577,8.577,1.435
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,64,1,1,16,113.589,33.4,0.009,731.742,7.871,1.506
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,128,1,1,16,114.968,31.977,0.01,748.719,8.442,1.439
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,256,1,1,16,105.212,18.818,0.004,966.716,8.654,1.464
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,512,1,1,16,114.307,21.484,0.006,1079.63,8.363,1.474
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,1024,1,1,16,111.51,21.474,0.007,1119.68,8.491,1.311
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,2048,1,1,16,111.667,22.688,0.007,1447.7,8.202,3.192
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,4096,1,1,16,107.713,17.071,0.005,1567.39,8.192,2.913
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,2048,2048,64,64,8192,1,1,16,112.077,19.442,0.006,1941.26,8.382,3.191
