device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,1,1,32,720.666,36.4,0.008,1987.08,0.003,3.563
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,2,1,32,711.276,35.98,0.007,1864.86,0.007,3.866
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,4,1,32,833.985,36.289,0.007,1845.52,0.005,3.155
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,8,1,32,859.633,36.094,0.007,1778.89,0.004,3.804
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,16,1,32,843.299,36.463,0.008,1793.5,0.009,3.561
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,32,1,32,832.259,36.166,0.007,1791.08,0.004,3.159
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,64,1,32,831.562,36.036,0.008,1744.89,0.008,4.188
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,128,1,32,800.863,35.393,0.007,1762.61,0.027,2.938
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,256,1,32,830.375,35.438,0.008,1791.47,0.009,4.327
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,512,1,32,839.359,35.92,0.008,1816.33,0.005,3.947
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,1024,1,32,850.633,36.393,0.007,1820.46,0.008,4.34
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,2048,1,32,805.3,36.057,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,4096,1,32,701.986,40.437,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,1,8192,1,32,705.572,35.086,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,1,1,32,707.731,35.46,0.008,1833.76,0.005,4.007
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,2,1,32,801.274,35.847,0.007,1780.44,0.005,4.005
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,4,1,32,840.614,35.335,0.008,1754.99,0.005,2.913
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,8,1,32,825.698,35.985,0.008,1760.82,0.013,3.196
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,16,1,32,826.158,36.328,0.008,1777.5,0.005,3.048
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,32,1,32,835.402,36.114,0.008,1752.25,0.006,3.074
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,64,1,32,840.768,36.049,0.008,1765.32,0.007,3.258
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,128,1,32,839.089,36.216,0.009,1792.95,0.008,3.157
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,256,1,32,815.423,35.283,0.007,1849.46,0.007,4.158
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,512,1,32,848.403,36.156,0.007,1927.08,0.008,5.032
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,1024,1,32,779.689,36.033,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,2048,1,32,715.058,36.001,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,2,4096,1,32,713.689,36.311,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,1,1,32,704.631,35.845,0.007,1807.17,0.006,6.387
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,2,1,32,779.383,35.848,0.006,1769.76,0.006,3.619
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,4,1,32,780.186,35.882,0.005,1770.55,0.01,5.46
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,8,1,32,945.899,35.77,0.005,1777.63,0.01,4.26
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,16,1,32,778.259,35.972,0.006,1743.7,0.01,4.104
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,32,1,32,765.547,36.28,0.006,1745.59,0.01,4.192
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,64,1,32,791.007,39.61,0.006,1880.68,0.006,4.657
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,128,1,32,753.173,36.761,0.006,1883,0.008,3.986
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,256,1,32,867.759,36.141,0.006,1915.3,0.008,4.054
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,512,1,32,807.187,35.577,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,1024,1,32,711.232,35.472,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,4,2048,1,32,702.388,35.801,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,8,1,1,32,707.072,35.95,0.006,1712.32,0.005,3.012
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,8,2,1,32,717.329,35.98,0.007,1758.89,0.009,4.581
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,8,4,1,32,864.136,36.096,0.006,1807.26,0.01,4.375
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,8,8,1,32,842.011,36.005,0.006,1765.83,0.005,3.364
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,8,16,1,32,848.215,36.139,0.006,1766.45,0.006,3.334
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,8,32,1,32,843.492,36.041,0.007,1796.46,0.005,3.064
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,8,64,1,32,833.77,35.851,0.006,1846.93,0.005,4.842
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,8,128,1,32,852.99,35.759,0.006,1921.14,0.005,3.95
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,8,256,1,32,837.01,36.173,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,8,512,1,32,706.194,36.12,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,8,1024,1,32,702.196,36.017,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,16,1,1,32,704.949,36.182,0.006,435.085,0.009,3.071
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,16,2,1,32,706.718,35.919,0.006,426.384,0.005,3.317
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,16,4,1,32,701.631,35.749,0.006,434.135,0.004,3.345
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,16,8,1,32,712.234,35.788,0.006,442.175,0.004,3.781
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,16,16,1,32,889.17,35.791,0.006,450.402,0.005,3.732
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,16,32,1,32,889.663,36.248,0.006,421.192,0.005,3.608
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,16,64,1,32,893.095,36.041,0.006,478.22,0.009,3.334
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,16,128,1,32,889.648,36.243,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,16,256,1,32,717.594,36.14,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,16,512,1,32,874.019,36.34,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,32,1,1,32,714.776,36.004,0.007,421.267,0.004,3.262
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,32,2,1,32,726.763,35.909,0.006,458.714,0.004,2.94
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,32,4,1,32,702.297,35.962,0.006,457.974,0.004,2.869
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,32,8,1,32,880.682,35.797,0.006,439.997,0.006,3.049
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,32,16,1,32,703.426,35.657,0.006,464.044,0.007,2.746
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,32,32,1,32,878.554,36.356,0.007,457.755,0.007,3.22
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,32,64,1,32,877.979,36.097,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,32,128,1,32,706.484,36.179,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,32,256,1,32,708.412,36.252,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,64,1,1,32,718.286,35.631,0.006,416.395,0.008,3.198
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,64,2,1,32,733.019,36.572,0.007,434.703,0.005,3.061
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,64,4,1,32,882.832,36.111,0.007,428.337,0.019,2.863
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,64,8,1,32,708.451,35.963,0.006,421.957,0.004,2.673
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,64,16,1,32,702.442,35.848,0.007,433.454,0.005,2.667
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,64,32,1,32,707.014,35.859,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,64,64,1,32,711.713,35.964,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,64,128,1,32,708.224,36.832,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,128,1,1,32,716.047,36.192,0.006,418.073,0.005,3.2
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,128,2,1,32,724.35,36.057,0.006,437.29,0.004,3.737
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,128,4,1,32,712.215,36.01,0.007,439.979,0.005,3.116
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,128,8,1,32,883.574,35.97,0.007,446.349,0.005,2.626
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,128,16,1,32,701.319,35.961,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,128,32,1,32,707.056,35.927,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MonteCarloAsian,TWO_D,1024,2048,4,128,64,1,32,706.055,36.109,0.006,-1,-1,-1
