device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,1,1,1,4,22.828,6.771,0.002,19487.8,0.001,0.175
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,2,1,1,4,22.564,2.539,0.002,19477,0.001,0.151
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,4,1,1,4,22.225,2.342,0.002,19480.1,0.001,0.16
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,8,1,1,4,22.146,2.315,0.002,19481.5,0,0.138
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,16,1,1,4,21.981,2.296,0.002,19481.1,0.001,0.189
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,32,1,1,4,22.067,2.288,0.001,19511,0,0.149
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,64,1,1,4,22.107,2.268,0.001,19516.1,0.001,0.179
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,128,1,1,4,22.142,2.3,0.001,19657.7,0.001,0.175
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,256,1,1,4,22.397,2.375,0.002,19651.2,0,0.185
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,512,1,1,4,26.85,3.424,0.002,20092.8,0,0.18
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,1024,1,1,4,23.046,2.32,0.001,20216,0.001,0.181
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,1,1,1,4,24.557,6.273,0.002,19482.9,0.001,0.183
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,2,1,1,4,23.324,2.459,0.001,19478.4,0.001,0.162
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,4,1,1,4,23.044,2.42,0.003,19475.2,0,0.168
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,8,1,1,4,22.641,2.333,0.001,19484.8,0,0.181
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,16,1,1,4,26.491,2.304,0.001,19484.6,0.001,0.188
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,32,1,1,4,23.023,2.357,0.001,19511.4,0.001,0.196
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,64,1,1,4,22.787,2.318,0.002,19515,0.001,0.194
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,128,1,1,4,22.897,2.385,0.002,19634.1,0,0.148
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,256,1,1,4,29.661,2.287,0.002,19648.9,0.001,0.163
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,512,1,1,4,23.794,3.346,0.009,20098.9,0,0.185
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,1,1024,1,1,4,23.492,3.365,0.001,20225,0.001,0.213
