device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,1,1,1,33,183.196,49.469,0.004,2405.61,14.392,1.049
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,2,1,1,33,183.558,47.418,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,4,1,1,33,186.014,43.087,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,8,1,1,33,185.023,46.23,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,16,1,1,33,186.588,42.55,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,32,1,1,33,183.15,46.633,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,64,1,1,33,186.455,42.698,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,128,1,1,33,184.009,46.685,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,256,1,1,33,185.783,43.079,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,512,1,1,33,191.358,46.296,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,1024,1,1,33,189.534,45.376,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,1,1,1,33,178.327,60.054,0.003,2405.11,14.214,1.163
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,2,1,1,33,179.563,43.303,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,4,1,1,33,180.861,43.712,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,8,1,1,33,180.985,43.744,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,16,1,1,33,181.301,43.546,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,32,1,1,33,181.692,43.676,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,64,1,1,33,182.041,43.608,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,128,1,1,33,182.137,44.344,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,256,1,1,33,181.166,43.167,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,512,1,1,33,181.516,43.584,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,1024,1,1,33,181.742,43.718,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,1,1,1,33,183.105,49.453,0.003,2446.08,13.534,0.939
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,2,1,1,33,180.565,44.461,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,4,1,1,33,181.417,44.01,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,8,1,1,33,182.03,44.086,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,16,1,1,33,181.606,44.022,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,32,1,1,33,182.384,44.416,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,64,1,1,33,182.322,44.043,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,128,1,1,33,183.112,43.726,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,256,1,1,33,182.405,43.97,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,512,1,1,33,181.952,43.988,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,1024,1,1,33,182.045,44.106,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,1,1,1,33,174.72,39.782,0.003,2429.42,12.487,0.775
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2985,2985,64,64,2,1,1,33,174.08,36.659,0.003,-1,-1,-1
