device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1,1,1,6,92.434,74.909,0.004,286.263,0.001,1.209
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,2,1,1,6,112.408,74.472,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,4,1,1,6,120.473,68.135,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,8,1,1,6,120.709,70.351,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,16,1,1,6,120.451,72.439,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,32,1,1,6,120.558,73.808,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,64,1,1,6,120.733,74.15,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,128,1,1,6,120.607,70.46,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,256,1,1,6,119.885,58.65,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,512,1,1,6,104.327,60.5,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1024,1,1,6,92.021,58.248,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1,1,1,6,95.448,74.003,0.004,267.311,0.001,3.706
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,2,1,1,6,92.662,70.061,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,4,1,1,6,91.595,68.723,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,8,1,1,6,91.843,72.124,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,16,1,1,6,91.593,70.719,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,32,1,1,6,91.844,72.758,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,64,1,1,6,91.64,70.934,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,128,1,1,6,93.384,69.608,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,256,1,1,6,91.659,72.718,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,512,1,1,6,91.825,70.96,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1024,1,1,6,91.64,69.371,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1,1,1,6,91.677,74.473,0.004,257.98,0.002,0.325
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,2,1,1,6,84.426,70.083,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,4,1,1,6,91.68,72.124,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,8,1,1,6,91.752,72.311,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,16,1,1,6,91.825,72.919,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,32,1,1,6,92.758,72.909,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,64,1,1,6,91.713,72.922,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,128,1,1,6,91.077,59.745,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,256,1,1,6,91.298,62.425,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,512,1,1,6,91.192,58.764,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,6,887,887,3,1024,1,1,6,91.185,62.009,0.003,-1,-1,-1
