device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,1,1,1,38,597.093,346.319,0.005,1285.97,0.002,5.455
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,2,1,1,38,591.879,338.187,0.006,1232.91,0.001,5.496
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,4,1,1,38,602.755,338.294,0.006,1218.16,0.001,5.495
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,8,1,1,38,591.366,341.864,0.007,1180.97,0.001,5.515
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,16,1,1,38,590.563,342.089,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,32,1,1,38,590.831,336.852,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,64,1,1,38,616.261,346.547,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,128,1,1,38,593.709,347.271,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,256,1,1,38,593.088,348.214,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,512,1,1,38,593.769,347.526,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,1024,1,1,38,593.538,347.078,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,1,1,1,38,594.924,349.764,0.006,1281.7,0.002,5.579
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,2,1,1,38,590.782,339.389,0.005,1222.35,0.002,5.53
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,4,1,1,38,590.582,340.383,0.005,1202.17,0.002,5.557
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,8,1,1,38,590.791,348.36,0.006,1156.12,0.002,5.633
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,16,1,1,38,592.138,341.395,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,32,1,1,38,592.728,346.976,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,64,1,1,38,593.216,342.518,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,128,1,1,38,621.006,350.987,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,256,1,1,38,594.914,350.539,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,512,1,1,38,592.619,349.955,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,38,2232,2232,3,1024,1,1,38,592.477,349.451,0.006,-1,-1,-1
