device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,1,4,32.3855,329.981,20.081,0.003,39.792,17.284,1.269
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,2,4,32.3855,304.774,19.957,0.003,71.965,15.805,1.529
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,4,1,32.3855,305.597,19.975,0.003,81.631,16.944,1.578
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,4,2,32.3855,308.013,17.757,0.003,80.713,16.209,3.757
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,4,4,32.3855,307.262,20.113,0.003,70.429,16.75,1.517
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,2,1,4,32.3855,303.632,19.929,0.004,58.655,16.991,1.207
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,2,2,4,32.3855,304.201,16.469,0.003,74.972,16.196,1.146
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,2,4,1,32.3855,304.601,16.509,0.004,79.153,15.359,1.145
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,2,4,2,32.3855,303.338,16.507,0.003,74.853,16.29,1.132
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,2,4,4,32.3855,305.647,16.595,0.003,71.471,15.855,1.197
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,1,1,32.3855,305.494,19.074,0.003,49.589,15.282,0.977
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,1,2,32.3855,303.94,19.706,0.003,61.777,15.467,0.935
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,1,4,32.3855,303.442,19.153,0.003,78.539,16.212,0.985
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,2,1,32.3855,304.467,19.655,0.003,24.321,14.63,0.755
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,2,2,32.3855,304.484,21.238,0.003,19.766,14.605,0.765
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,2,4,32.3855,306.065,20.285,0.004,17.351,15.891,0.769
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,4,1,32.3855,305.942,21.135,0.004,51.359,15.832,2.207
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,4,2,32.3855,308.332,16.066,0.004,16.761,16.773,0.795
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,4,4,32.3855,303.611,16.047,0.004,15.709,16.847,0.748
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,1,4,32.3855,327.42,18.783,0.003,39.42,16.972,1.278
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,2,4,32.3855,305.118,23.262,0.003,79.463,16.005,1.476
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,4,1,32.3855,305.053,19.537,0.003,44.749,16.505,1.529
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,4,2,32.3855,303.91,21.078,0.003,62.141,16.166,1.528
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,4,4,32.3855,311.468,20.237,0.004,78.129,16.604,1.505
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,2,1,4,32.3855,304.428,21.938,0.003,58.224,16.617,1.396
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,2,2,4,32.3855,303.542,20.468,0.003,76.01,15.555,1.167
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,2,4,1,32.3855,325.357,18.415,0.003,59.545,16.402,1.167
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,2,4,2,32.3855,303.541,18.983,0.004,46.796,15.711,1.203
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,2,4,4,32.3855,304.315,20.596,0.004,41.411,16.125,1.265
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,1,1,32.3855,316.487,17.614,0.003,34.537,15.218,0.984
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,1,2,32.3855,304.778,21.459,0.003,24.951,16.827,0.974
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,1,4,32.3855,304.241,16.808,0.003,19.244,16.733,0.962
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,2,1,32.3855,304.603,16.354,0.003,29.394,13.731,0.97
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,2,2,32.3855,304.81,18.556,0.003,64.573,15.745,0.95
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,2,4,32.3855,304.241,16.82,0.004,54.458,15.946,0.975
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,4,1,32.3855,315.389,21.363,0.003,57.638,15.89,0.938
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,4,2,32.3855,304.242,21.132,0.003,19.364,15.284,0.967
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,4,4,4,32.3855,304.114,20.652,0.002,51.417,15.613,0.948
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,1,4,32.3855,364.771,19.424,0.003,36.35,17.188,1.244
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,204,1,2,4,32.3855,304.638,17.299,0.003,30.981,16.322,1.294
