device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,174.04,44.997,0.002,2100.41,12.401,1.576
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,170.862,40.44,0.002,2047.6,12.303,1.604
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,169.651,39.733,0.003,2013.84,12.393,0.809
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,170.184,42.301,0.002,1991.09,12.42,1.54
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,175.283,40.321,0.002,1978.11,12.435,0.891
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,170.733,44.244,0.001,1975.45,12.41,0.833
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,171.674,42.277,0.004,1970.86,12.444,0.816
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,171.851,42.801,0.001,1970.25,12.435,0.845
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,169.013,39.223,0.002,1969.37,12.325,0.857
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,168.548,39.284,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,168.666,39.251,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,169.259,38.539,0.004,2108.89,13.092,1.946
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,2,1,1,31,168.224,39.235,0.004,2042.79,12.821,0.936
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,4,1,1,31,168.126,39.298,0.004,2015.43,12.988,1.497
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,8,1,1,31,171.273,41.646,0.004,1985.05,13.057,1.669
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,16,1,1,31,175.94,43.148,0.003,1974.15,13.025,0.981
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,32,1,1,31,171.082,41.71,0.004,1970.63,12.969,0.976
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,64,1,1,31,171.853,42.612,0.003,1970.88,13.041,0.973
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,128,1,1,31,172.318,43.257,0.004,1969.17,13.178,0.967
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,256,1,1,31,172.608,43.17,0.004,1968.85,13.1,1.675
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,512,1,1,31,174.387,42.549,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1024,1,1,31,168.533,39.854,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2896,2896,64,64,1,1,1,31,169.469,36.826,0.004,2105.99,22.102,0.588
