device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,393216,1,1,1,6,37.225,2.004,0.002,4.342,2.043,0.156
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,393216,2,1,1,6,30.37,1.638,0.001,1.888,1.089,0.119
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,393216,4,1,1,6,30.237,1.568,0,1.253,1.302,0.164
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,393216,8,1,1,6,30.13,1.501,0.002,1.284,0.309,0.15
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,393216,16,1,1,6,30.126,1.577,0.003,0.827,0.155,0.13
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,393216,32,1,1,6,30.193,1.549,0.002,0.469,0.091,0.068
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,393216,64,1,1,6,30.105,1.448,0.002,0.485,0.057,0.114
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,393216,128,1,1,6,30.084,1.434,0.003,0.435,0.031,0.07
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,393216,256,1,1,6,30.135,1.4,0.001,0.486,0.02,0.094
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,393216,512,1,1,6,29.994,1.421,0.001,0.554,0.016,0.073
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,393216,1024,1,1,6,30.098,1.405,0.003,0.658,0.012,0.068
