device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,1,1,39.5211,414.625,20.829,0.004,113.259,19.07,1.173
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,1,2,39.5211,413.192,21.869,0.004,72.467,19.278,1.177
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,2,1,39.5211,388.977,24.854,0.004,85.635,20.359,1.494
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,2,2,39.5211,385.023,21.289,0.003,46.764,20.884,1.52
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,1,1,39.5211,387.733,25.732,0.004,108.374,19.261,1.443
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,1,2,39.5211,385.041,25.652,0.003,92.965,19.414,1.404
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,2,1,39.5211,387.911,21.848,0.003,69.254,20.366,1.382
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,2,2,39.5211,385.399,23.193,0.003,88.842,19.894,1.4
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,1,1,39.5211,400.153,20.612,0.004,120.995,18.648,1.164
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,1,2,39.5211,398.114,20.443,0.003,69.768,20.204,1.238
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,2,1,39.5211,384.782,28.468,0.004,108.9,19.066,1.492
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,2,2,39.5211,385.321,40.928,0.003,87.307,19.485,1.494
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,1,1,39.5211,385.287,23.244,0.003,64.779,18.738,1.704
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,1,2,39.5211,386.639,25.943,0.003,71.424,18.874,1.59
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,2,1,39.5211,384.323,19.683,0.003,80.143,19.387,1.65
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,2,2,39.5211,388.098,19.649,0.003,89.959,19.849,1.663
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,1,1,39.5211,555.267,30.061,0.003,137.807,17.448,1.491
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,1,2,39.5211,439.628,23.543,0.003,70.296,19.56,1.542
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,2,1,39.5211,387.327,32.262,0.003,73.463,19.081,1.697
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,2,2,39.5211,391.497,22.775,0.002,60.74,20.553,1.749
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,1,1,39.5211,391.523,25.708,0.002,89.843,24.259,1.857
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,1,2,39.5211,397.969,29.528,0.003,113.799,20.531,1.786
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,2,1,39.5211,388.096,24.565,0.002,117.862,20.623,1.793
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,2,2,39.5211,387.209,24.321,0.003,109.253,20.61,1.803
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,1,1,39.5211,396.824,25.811,0.003,118.537,17.617,1.244
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,1,2,39.5211,399.088,24.608,0.003,68.458,19.357,1.27
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,2,1,39.5211,399.676,23.793,0.019,114.276,20.422,1.461
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,1,2,2,39.5211,384.919,34.832,0.004,102.19,20.288,1.426
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,1,1,39.5211,394.065,27.57,0.004,136.115,19.954,1.516
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,1,2,39.5211,384.217,20.821,0.003,121.882,19.982,1.461
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,2,1,39.5211,386.55,19.93,0.004,100.172,20.291,1.438
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,218,2,2,2,39.5211,385.004,20.381,0.004,82.264,20.028,1.538
