device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,1,2,25.3474,284.367,14.388,0.003,43.158,10.547,1.087
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,1,4,25.3474,254.997,25.408,0.003,31.514,13.03,1.144
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,2,1,25.3474,254.961,27.763,0.001,43.576,10.977,1.341
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,2,2,25.3474,256.697,14.427,0.003,37.271,11.455,1.063
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,2,4,25.3474,255.234,14.675,0.002,27.852,12.421,1.123
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,4,1,25.3474,251.301,15.542,0.003,34.472,11.627,1.329
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,4,2,25.3474,256.336,15.937,0.003,40.226,12.471,1.087
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,4,4,25.3474,255.586,18.246,0.002,20.847,12.564,1.14
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,1,1,25.3474,331.15,17.7,0.002,49.377,13.887,1.563
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,1,2,25.3474,339.611,15.819,0.003,41.417,14.65,1.267
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,1,4,25.3474,340.182,19.4,0.002,56.433,16.12,1.286
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,2,1,25.3474,329.747,18.641,0.003,52.592,14.284,1.547
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,2,2,25.3474,340.511,19.594,0.004,40.882,15.993,1.285
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,2,4,25.3474,257.877,14.025,0.003,52.214,12.309,1.096
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,4,1,25.3474,255.696,14.628,0.003,32.721,12.962,1.291
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,4,2,25.3474,257.364,15.145,0.002,29.168,12.483,1.07
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,4,4,25.3474,259.869,16.518,0.002,55.812,12.43,1.092
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,1,1,25.3474,255.745,14.792,0.003,29.613,11.883,1.305
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,1,2,25.3474,256.692,17.718,0.003,52.873,12.081,1.108
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,1,4,25.3474,256.903,12.993,0.003,26.629,12.003,1.093
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,2,1,25.3474,254.575,14.417,0.002,54.524,11.787,1.286
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,2,2,25.3474,255.5,15.803,0.002,54.247,12.423,1.08
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,2,4,25.3474,256.367,15.862,0.002,48.676,12.633,1.128
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,4,1,25.3474,254.734,17.732,0.002,23.622,10.6,1.323
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,4,2,25.3474,255.554,18.27,0.002,18.624,11.401,1.123
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,4,4,25.3474,255.863,14.882,0.003,33.231,11.897,1.052
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,1,2,25.3474,254.617,21.36,0.003,45.679,12.391,1.08
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,1,4,25.3474,255.607,18.724,0.003,30.919,13.719,1.107
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,2,1,25.3474,252.663,13.922,0.002,43.384,9.355,1.501
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,2,2,25.3474,255.372,25.927,0.003,58.09,12.433,1.043
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,2,4,25.3474,255.031,19.231,0.003,24.81,11.195,1.034
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,4,1,25.3474,251.828,16.924,0.002,66.025,10.283,1.563
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,4,2,25.3474,255.274,17.168,0.003,50.511,12.483,1.039
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,1,4,4,25.3474,255.194,14.028,0.003,43.322,12.649,1.013
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,1,1,25.3474,329.199,18.23,0.002,53.538,11.985,1.918
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,1,2,25.3474,339.094,19.712,0.003,35.008,16.137,1.265
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,1,4,25.3474,339.072,19.692,0.003,59.392,16.033,1.208
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,2,1,25.3474,328.255,17.29,0.002,66.654,11.821,1.84
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,2,2,25.3474,341.705,18.365,0.004,57.634,15.197,1.216
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,2,4,25.3474,290.303,14.57,0.002,53.758,12.457,1.064
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,4,1,25.3474,259.687,14.066,0.002,66.687,9.208,1.48
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,4,2,25.3474,259.28,13.546,0.003,60.501,12.809,0.997
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,2,4,4,25.3474,259.214,13.232,0.003,57.616,12.919,1.003
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,1,1,25.3474,336.69,17.737,0.003,33.353,11.882,1.847
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,1,2,25.3474,344.39,20.274,0.003,46.607,15.628,1.191
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,1,4,25.3474,344.453,16.757,0.003,26.068,15.652,1.25
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,2,1,25.3474,339.823,14.296,0.003,60.13,10.55,1.777
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,2,2,25.3474,344.197,16.34,0.003,56.241,15.361,1.214
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,188,4,2,4,25.3474,275.599,16.234,0.002,49.926,12.596,1.038
