device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,1,1,41.7368,564.986,26.665,0.004,124.717,20.031,1.216
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,1,2,41.7368,423.336,23.06,0.003,72.723,19.981,1.31
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,2,1,41.7368,423.61,21.795,0.004,75.83,21.57,1.559
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,2,2,41.7368,410.729,29.287,0.003,100.811,21.309,1.494
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,1,1,41.7368,410.059,22.078,0.004,140.739,21.077,1.603
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,1,2,41.7368,410.587,24.15,0.004,111.389,20.672,1.568
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,2,1,41.7368,409.976,26.773,0.003,113.539,21.692,1.647
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,2,2,41.7368,411.614,24.165,0.003,95.279,20.947,1.617
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,1,1,41.7368,426.218,26.626,0.004,119.303,20.01,1.249
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,1,2,41.7368,423.902,21.593,0.003,82.894,19.99,1.319
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,2,1,41.7368,411.233,23.103,0.004,116.924,21.499,1.501
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,2,2,41.7368,412.618,25.7,0.003,99.019,21.299,1.421
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,1,1,41.7368,415.592,26.349,0.004,84.801,20.411,1.499
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,1,2,41.7368,410.382,24.481,0.004,90.824,20.365,1.425
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,2,1,41.7368,410.037,21.496,0.003,125.079,20.539,1.563
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,2,2,41.7368,411.336,21.455,0.003,105.308,21.074,1.587
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,1,1,41.7368,493.153,21.47,0.004,124.567,20.575,1.3
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,1,2,41.7368,477.318,22.423,0.004,88.486,20.699,1.258
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,2,1,41.7368,410.905,26.062,0.004,90.853,20.451,1.336
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,2,2,41.7368,410.223,26.589,0.003,50.168,19.903,1.332
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,1,1,41.7368,410.416,25.494,0.004,126.295,20.539,1.594
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,1,2,41.7368,411.107,22.538,0.003,101.477,21.602,1.547
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,2,1,41.7368,412.306,22.111,0.004,99.123,21.493,1.548
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,2,2,41.7368,410.426,25.1,0.004,50.077,21.683,1.577
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,1,1,41.7368,426.161,22.579,0.004,126.548,19.085,1.305
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,1,2,41.7368,423.749,25.621,0.003,94.632,20.735,1.44
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,2,1,41.7368,410.329,22.5,0.004,131.737,20.987,1.5
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,1,2,2,41.7368,412.73,22.546,0.003,61.1,20.868,1.492
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,1,1,41.7368,412.134,20.952,0.004,99.521,21.059,1.444
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,1,2,41.7368,410.101,25.693,0.004,55.217,21.535,1.395
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,2,1,41.7368,409.519,21.076,0.005,62.177,21.629,1.396
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,222,2,2,2,41.7368,411.216,20.941,0.004,73.534,21.758,1.386
