device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.09715e+06,1,1,1,32,175.602,15.946,0.003,32.943,10.521,0.395
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.09715e+06,2,1,1,32,170.628,16.076,0.004,28.907,5.346,0.257
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.09715e+06,4,1,1,32,169.017,16.217,0.004,5.168,2.733,0.294
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.09715e+06,8,1,1,32,167.128,16.356,0.003,3.534,1.476,0.301
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.09715e+06,16,1,1,32,169.464,16.359,0.003,2.257,0.821,0.248
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.09715e+06,32,1,1,32,167.983,16.356,0.004,1.736,0.436,0.271
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.09715e+06,64,1,1,32,167.551,16.332,0.003,1.651,0.223,0.282
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.09715e+06,128,1,1,32,167.782,16.399,0.004,1.627,0.133,0.236
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.09715e+06,256,1,1,32,168.904,16.275,0.003,1.743,0.089,0.228
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.09715e+06,512,1,1,32,169.236,16.222,0.004,2.064,0.064,0.222
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.09715e+06,1024,1,1,32,168.819,16.234,0.003,2.311,0.038,0.231
