device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,1,1,1,24,373.647,272.012,0.004,938.431,0.001,7
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,2,1,1,24,374.238,224.253,0.007,905.129,0.001,6.633
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,4,1,1,24,374.635,229.01,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,8,1,1,24,374.893,231.02,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,16,1,1,24,373.953,229.428,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,32,1,1,24,374.288,228.327,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,64,1,1,24,377.979,226.301,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,128,1,1,24,377.849,230.741,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,256,1,1,24,385.05,228.856,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,512,1,1,24,376.657,226.356,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,1024,1,1,24,376.448,226.438,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,1,1,1,24,375.111,246.125,0.006,990.28,0.001,3.447
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,2,1,1,24,376.711,220.692,0.003,940.947,0.001,5.087
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,4,1,1,24,371.782,223.228,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,8,1,1,24,371.481,222.144,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,16,1,1,24,371.793,222.801,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,24,1774,1774,3,32,1,1,24,371.187,223.241,0.003,-1,-1,-1
