device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2401,2401,64,64,1,1,1,21,120.876,40.581,0.004,1509.3,8.776,1.255
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2401,2401,64,64,2,1,1,21,119.1,29.86,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2401,2401,64,64,4,1,1,21,116.145,27.862,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2401,2401,64,64,8,1,1,21,120.932,29.382,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2401,2401,64,64,16,1,1,21,121.577,29.452,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2401,2401,64,64,32,1,1,21,116.296,27.769,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2401,2401,64,64,64,1,1,21,120.949,29.395,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2401,2401,64,64,128,1,1,21,116.307,27.333,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2401,2401,64,64,256,1,1,21,121.197,29.369,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2401,2401,64,64,512,1,1,21,116.167,27.404,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,2401,2401,64,64,1024,1,1,21,121.623,29.017,0.001,-1,-1,-1
