device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,1,1,1,22,346.834,205.022,0.006,872.278,0.001,5.476
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,2,1,1,22,340.461,207.138,0.007,866.937,0,5.374
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,4,1,1,22,341.205,213.904,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,8,1,1,22,341.603,209.203,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,16,1,1,22,343.742,209.257,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,32,1,1,22,344.726,212.03,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,64,1,1,22,348.112,210.754,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,128,1,1,22,343.722,212.111,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,256,1,1,22,341.808,208.938,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,512,1,1,22,345.237,209.84,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,1024,1,1,22,340.979,208.393,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,1,1,1,22,345.463,207.535,0.006,760.056,0.001,4.015
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,2,1,1,22,341.671,202.996,0.006,889.388,0.002,3.91
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,4,1,1,22,340.465,199.995,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,8,1,1,22,341.651,197.246,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,16,1,1,22,340.226,218.338,0.014,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,32,1,1,22,342.04,208.781,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,64,1,1,22,345.301,207.545,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,128,1,1,22,343.71,209.082,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,256,1,1,22,344.06,208.109,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,512,1,1,22,344.904,207.66,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,21,1698,1698,3,1024,1,1,22,342.083,208.236,0.024,-1,-1,-1
