device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,1,1,1,20,109.163,9.568,0.002,11.553,6.6,0.299
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,2,1,1,20,105.105,9.265,0.019,6.039,3.345,0.292
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,4,1,1,20,103.504,8.964,0.002,3.424,1.95,0.292
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,8,1,1,20,101.492,9.528,0.003,2.389,0.925,0.329
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,16,1,1,20,100.882,8.749,0.003,1.731,0.529,0.263
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,32,1,1,20,101.229,8.603,0.002,1.287,0.278,0.256
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,64,1,1,20,100.8,8.63,0.002,1.125,0.141,0.23
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,128,1,1,20,101.125,8.564,0.003,1.057,0.082,0.201
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,256,1,1,20,101.114,8.515,0.002,1.114,0.046,0.197
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,512,1,1,20,100.618,8.488,0.002,1.337,0.032,0.19
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,1024,1,1,20,101.782,8.727,0.002,1.581,0.026,0.209
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,1,1,1,20,105.365,7.094,0.002,10.801,6.527,0.262
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,2,1,1,20,103.942,6.831,0.002,6.046,3.296,0.248
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,4,1,1,20,101.85,6.178,0.002,3.525,1.665,0.241
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,8,1,1,20,102.788,6.31,0.002,2.271,0.883,0.276
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,16,1,1,20,101.557,5.961,0.002,1.679,0.528,0.223
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,32,1,1,20,101.011,5.919,0.001,1.274,0.288,0.214
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,64,1,1,20,101.005,5.95,0.001,1.162,0.14,0.212
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,128,1,1,20,101.175,5.861,0.001,1.091,0.078,0.151
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,256,1,1,20,101.118,5.806,0.001,1.141,0.044,0.146
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,512,1,1,20,100.906,5.825,0.002,1.329,0.028,0.143
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,1024,1,1,20,100.582,5.909,0.001,1.563,0.031,0.162
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,1,1,1,20,112.663,9.993,0.003,33.885,6.676,0.747
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,2,1,1,20,105.413,9.644,0.002,37.316,3.432,0.774
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,4,1,1,20,105.396,9.734,0.002,28.195,1.761,0.684
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,8,1,1,20,104.356,9.48,0.003,2.123,0.945,0.623
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,16,1,1,20,103.818,9.056,0.002,1.77,0.577,0.608
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,32,1,1,20,103.642,9.018,0.002,1.363,0.31,0.547
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,64,1,1,20,104.577,9.162,0.002,1.181,0.192,0.569
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,128,1,1,20,103.875,8.987,0.003,1.115,0.096,0.521
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,256,1,1,20,103.99,8.938,0.001,1.157,0.064,0.49
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,512,1,1,20,103.76,9.001,0.002,1.398,0.055,0.495
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.31072e+06,1024,1,1,20,103.992,8.998,0.002,1.552,0.046,0.494
