device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,1,1,1,16,87.702,8.172,0.002,31.216,5.339,0.196
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,2,1,1,16,83.416,5.337,0.002,3.587,2.684,0.192
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,4,1,1,16,81.992,5.012,0.001,2.509,1.401,0.208
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,8,1,1,16,81.683,4.779,0.002,1.977,0.814,0.209
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,16,1,1,16,80.76,4.425,0.001,1.46,0.501,0.187
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,32,1,1,16,80.417,4.273,0.001,1.195,0.271,0.142
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,64,1,1,16,80.347,4.195,0.002,0.948,0.125,0.087
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,128,1,1,16,80.334,4.14,0.002,0.921,0.079,0.086
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,256,1,1,16,80.346,4.09,0,0.975,0.048,0.088
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,512,1,1,16,80.305,4.08,0.001,1.217,0.063,0.084
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,1024,1,1,16,80.345,4.131,0.001,1.347,0.059,0.093
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,1,1,1,16,91.988,7.728,0.002,9.396,5.262,0.266
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,2,1,1,16,85.12,4.782,0.001,24.898,2.704,0.23
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,4,1,1,16,83.872,4.823,0.002,2.627,3.466,0.219
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,8,1,1,16,80.599,4.548,0.002,1.936,0.755,0.164
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,16,1,1,16,81.013,4.344,0.002,1.373,0.397,0.156
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,32,1,1,16,80.572,4.218,0.001,1.008,0.208,0.143
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,64,1,1,16,80.509,4.231,0.001,0.889,0.112,0.098
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,128,1,1,16,81.047,4.203,0.002,0.899,0.062,0.094
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,256,1,1,16,80.439,4.151,0.001,0.951,0.036,0.09
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,512,1,1,16,80.464,4.154,0.002,1.134,0.026,0.089
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,1024,1,1,16,80.417,4.168,0.002,1.306,0.017,0.096
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,1,1,1,16,87.547,8.404,0.002,29.156,5.34,0.198
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,2,1,1,16,82.544,5.296,0.001,4.814,2.701,0.212
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,4,1,1,16,81.16,4.971,0.002,2.848,1.438,0.203
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,8,1,1,16,80.841,4.466,0.001,1.889,0.756,0.189
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,16,1,1,16,80.718,4.311,0.001,1.376,0.47,0.165
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,32,1,1,16,80.202,4.247,0.002,1.066,0.216,0.195
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,64,1,1,16,80.257,4.205,0.001,0.965,0.141,0.101
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,128,1,1,16,80.265,4.171,0.001,0.922,0.098,0.088
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,256,1,1,16,80.407,4.093,0.001,0.978,0.081,0.087
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,512,1,1,16,80.312,4.107,0.001,1.091,0.026,0.088
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.04858e+06,1024,1,1,16,80.341,4.125,0.002,1.324,0.048,0.123
