device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1,1,1,36,194.584,18.418,0.003,42.81,11.818,0.868
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2,1,1,36,192.298,18.676,0.003,22.066,6.037,0.545
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4,1,1,36,189.426,18.932,0.003,6.046,4.566,0.535
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8,1,1,36,189.287,19.012,0.003,3.976,1.565,0.54
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,16,1,1,36,188.316,18.988,0.017,2.853,0.841,0.544
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,32,1,1,36,188.188,18.973,0.017,2.083,0.491,0.585
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,64,1,1,36,188.46,19.029,0.018,1.817,0.232,0.561
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,128,1,1,36,188.749,19.075,0.003,1.771,0.126,0.488
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,256,1,1,36,188.26,18.958,0.003,1.895,0.071,0.482
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,512,1,1,36,188.11,18.968,0.017,2.234,0.044,0.502
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1024,1,1,36,188.111,18.958,0.017,2.517,0.028,0.476
