device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,1,1,1,36,562.778,330.908,0.006,1286.88,0.002,6.203
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,2,1,1,36,562.422,334.468,0.006,1204.72,0.002,5.118
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,4,1,1,36,559.168,331.9,0.005,1175.45,0.002,5.553
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,8,1,1,36,559.606,329.123,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,16,1,1,36,558.875,323.969,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,32,1,1,36,594.053,334.085,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,64,1,1,36,559.736,335.021,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,128,1,1,36,559.579,335.945,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,256,1,1,36,560.465,334.441,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,512,1,1,36,559.966,335.633,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,1024,1,1,36,559.176,334.101,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,1,1,1,36,568.816,326.265,0.006,1242.75,0.002,6.032
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,2,1,1,36,570.988,324.998,0.005,1160.27,0.002,5.917
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,4,1,1,36,560.197,355.189,0.006,1156.28,0.002,5.942
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,8,1,1,36,560.101,332.079,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,16,1,1,36,560.702,329.846,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,32,1,1,36,562.962,336.695,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,64,1,1,36,563.535,336.98,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,128,1,1,36,562.151,338.238,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,256,1,1,36,563.554,337.791,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,512,1,1,36,563.148,334.003,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,35,2172,2172,3,1024,1,1,36,561.357,334.627,0.017,-1,-1,-1
