device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,440.231,309.502,0.004,1074.6,0.001,4.587
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,435.047,262.951,0.006,1010.96,0.001,4.706
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,433.391,265.997,0.006,853.535,0.001,3.719
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,436.849,254.761,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,434.421,252.674,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,435.008,263.212,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,435.683,262.466,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,435.765,261.585,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,434.592,259.544,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,436.166,261.168,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,434.552,259.313,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,439.441,257.929,0.007,1122.26,0.002,3.944
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,438.028,252.445,0.006,910.445,0.001,3.657
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,432.905,254.199,0.005,865.608,0.001,3.627
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,433.2,257.415,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,432.728,260.24,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,436.535,256.736,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,473.079,263.254,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,433.345,262.779,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,434.688,263.352,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,433.538,263.244,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,433.449,263.724,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,442.179,314.651,0.007,1181.91,0.001,5.171
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,439.907,259.053,0.006,1088.93,0.001,5.557
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,439.285,262.784,0.004,1041.55,0.001,6.989
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,439.751,261.508,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,439.505,260.137,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,439.983,259.57,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,439.347,260.389,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,441.296,256.977,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,444.835,258.704,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,440.256,256.705,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,440.336,256.537,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,439.85,262.691,0.005,954.924,0.001,4.345
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,437.023,253.056,0.005,880.196,0.001,4.878
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,440.018,253.67,0.005,922.49,0.001,6.237
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,440.772,253.452,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,439.397,254.501,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,439.601,255.059,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,439.18,254.14,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,439.699,263.898,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,440.283,263.099,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,440.233,263.039,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,440.328,262.627,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,439.248,321.721,0.004,1166.8,0.001,5.318
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,439.432,258.859,0.004,1085.04,0.001,5.152
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,439.408,258.726,0.007,1041.97,0.001,5.33
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,439.391,260.768,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,439.819,260.651,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,439.27,259.675,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,440.023,260.598,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,439.407,258.573,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,440.092,256.518,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,439.549,259.874,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,439.303,259.05,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,444.16,301.011,0.004,1140.06,0.001,6.055
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,440.545,265.819,0.004,1055.73,0,6.162
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,443.182,265.383,0.006,1061.45,0.001,5.982
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,446.063,264.921,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,439.879,265.861,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,441.881,267.237,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,440.258,263.891,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,441.551,267.103,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,440.44,263.717,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,441.917,266.989,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,440.153,263.892,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,445.984,317.642,0.004,1137.88,0.001,6.092
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,439.971,260.216,0.003,1003.48,0.001,6.168
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,439.375,260.453,0.006,830.122,0.002,5.093
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,445.718,253.957,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,439.533,252.962,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,440.634,250.914,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,439.423,249.823,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,440.619,249.318,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,439.535,253.491,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,439.368,252.359,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,439.323,249.435,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,438.639,257.109,0.006,951.372,0.001,4.992
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,439.237,251.303,0.006,901.37,0.001,4.99
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,438.598,259.945,0.005,876.183,0.001,4.902
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,438.614,259.762,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,438.258,255.146,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,438.586,255.875,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,439.32,256.187,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,461.319,263.376,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,442.828,265.112,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,441.8,263.375,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,443.05,265.9,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,443.361,312.155,0.003,1146.38,0.001,6.089
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,444.126,263.777,0.004,1092.73,0.001,5.935
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,439.34,262.935,0.006,1074.48,0,8.89
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,439.4,266.02,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,439.417,265.793,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,439.262,265.733,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,439.539,266.726,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,438.946,266.578,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,439.346,263.983,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,439.22,265.988,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,439.444,266.569,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,438.793,300.37,0.003,1167.03,0.001,5.231
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,438.89,266.607,0.003,1069.99,0.001,5.195
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,438.913,263.257,0.007,1057.66,0.001,5.214
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,432.304,266.806,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,432.169,264.717,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,432.164,265.329,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,432.283,265.71,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,432.667,265.515,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,432.326,265.329,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,436.797,263.263,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,432.06,265.241,0.006,-1,-1,-1
