device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,1,1,1,11,66.603,16.349,0.002,847.008,6.858,0.886
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,2,1,1,11,63.286,17.28,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,4,1,1,11,66.473,17.402,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,8,1,1,11,67.561,17.485,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,16,1,1,11,67.421,17.262,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,32,1,1,11,66.694,17.421,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,64,1,1,11,67.068,17.356,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,128,1,1,11,67.304,17.332,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,256,1,1,11,67.183,17.792,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,512,1,1,11,67.298,17.416,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,1024,1,1,11,67.384,17.391,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,1,1,1,11,82.127,15.375,0.003,861.909,3.849,1.081
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,2,1,1,11,61.827,15.837,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,4,1,1,11,63.099,17.877,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,8,1,1,11,65.358,18.297,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,16,1,1,11,66.302,13.265,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,32,1,1,11,63.241,17.858,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,64,1,1,11,65.55,13.49,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,128,1,1,11,63.88,17.878,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,256,1,1,11,65.515,18.606,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,512,1,1,11,65.882,13.255,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,1024,1,1,11,63.281,18.253,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,1,1,1,11,69.649,13.737,0.002,839.54,3.637,0.2
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,2,1,1,11,64.498,11.666,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,4,1,1,11,65.215,10.816,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,8,1,1,11,65.872,11.41,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,16,1,1,11,68.155,9.96,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,32,1,1,11,65.902,10.464,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,64,1,1,11,65.409,10.928,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,128,1,1,11,64.775,11.387,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,256,1,1,11,65.941,11.432,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,512,1,1,11,65.879,10.856,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1773,1773,64,64,1024,1,1,11,66.032,10.878,0.002,-1,-1,-1
