device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1,1,1,8,49.343,3.986,0.002,5.209,2.715,0.146
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2,1,1,8,41.099,2.04,0.001,2.738,1.433,0.105
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4,1,1,8,40.29,2.117,0.001,1.655,0.822,0.16
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8,1,1,8,40.047,2.094,0.001,1.101,0.509,0.157
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,16,1,1,8,40.187,2.032,0.001,0.88,0.267,0.119
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,32,1,1,8,40.233,1.965,0.001,0.643,0.17,0.103
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,64,1,1,8,40.091,1.945,0.001,0.6,0.111,0.106
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,128,1,1,8,40.242,1.951,0.001,0.602,0.085,0.115
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,256,1,1,8,40.046,1.893,0.001,0.62,0.041,0.102
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,512,1,1,8,40.142,1.874,0.001,0.742,0.027,0.071
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1024,1,1,8,40.095,1.883,0.001,0.761,0.02,0.071
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1,1,1,8,43.784,4.178,0.002,24.908,2.72,0.159
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2,1,1,8,41.842,2.46,0.002,1.893,1.407,0.103
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4,1,1,8,40.242,2.313,0.001,1.539,0.835,0.16
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8,1,1,8,40.526,2.074,0.001,1.113,0.498,0.163
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,16,1,1,8,40.128,2.04,0.001,0.843,0.265,0.156
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,32,1,1,8,40.199,1.972,0.001,0.643,0.132,0.068
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,64,1,1,8,40.293,1.937,0.001,0.575,0.075,0.065
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,128,1,1,8,40.112,1.905,0.001,0.568,0.052,0.064
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,256,1,1,8,40.138,1.89,0.001,0.648,0.041,0.063
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,512,1,1,8,40.522,1.982,0.001,0.7,0.027,0.067
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1024,1,1,8,40.211,1.93,0.001,0.851,0.061,0.065
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1,1,1,8,43.499,4.081,0.002,22.747,2.743,0.169
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2,1,1,8,42.337,2.367,0.002,2.396,1.415,0.117
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4,1,1,8,40.218,2.175,0.001,1.576,0.793,0.159
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8,1,1,8,40.194,2.073,0.001,1.042,0.475,0.104
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,16,1,1,8,40.089,2.04,0.001,0.83,0.218,0.16
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,32,1,1,8,40.161,1.966,0.001,0.677,0.126,0.07
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,64,1,1,8,40.133,1.944,0.001,0.587,0.077,0.066
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,128,1,1,8,40.19,1.91,0.001,0.623,0.051,0.069
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,256,1,1,8,40.207,1.91,0.001,0.602,0.033,0.076
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,512,1,1,8,40.13,1.94,0.001,0.705,0.045,0.07
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1024,1,1,8,40.135,1.903,0.001,0.831,0.019,0.076
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1,1,1,8,43.892,4.28,0.002,22.132,2.763,0.224
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2,1,1,8,41.312,2.432,0.002,2.356,1.417,0.106
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4,1,1,8,40.214,2.38,0.001,1.558,0.81,0.157
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8,1,1,8,40.234,2.061,0.001,1.096,0.505,0.162
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,16,1,1,8,40.147,2.044,0.001,0.881,0.273,0.1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,32,1,1,8,40.229,1.998,0.001,0.659,0.136,0.065
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,64,1,1,8,40.253,1.952,0,0.571,0.082,0.066
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,128,1,1,8,40.23,1.916,0.001,0.572,0.055,0.068
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,256,1,1,8,40.254,1.897,0.001,0.621,0.031,0.07
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,512,1,1,8,40.224,1.889,0.001,0.721,0.025,0.069
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1024,1,1,8,40.168,1.912,0.001,0.844,0.061,0.068
