device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,248.962,188.006,0.003,630.367,0.001,5.918
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,249.441,160.049,0.005,601.386,0.001,4.523
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,250.224,157.101,0.003,572.452,0.001,5.221
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,249.924,154.47,0.003,577.26,0.001,4.516
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,250.262,156.564,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,249.632,155.955,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,249.53,155.695,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,253.153,154.844,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,249.638,155.401,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,512,1,1,16,249.883,155.576,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,1024,1,1,16,249.561,155.631,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,244.172,150.177,0.006,614.189,0.001,3.814
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,248.164,146.87,0.006,546.68,0.001,3.695
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,248.402,148.636,0.005,538.888,0.002,3.712
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,248.385,148.924,0.006,505.873,0.002,3.737
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,248.164,150.639,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,248.907,149.001,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,248.173,149.237,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,248.658,145.639,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,249.071,183.428,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,512,1,1,16,252.769,152.509,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,15,1448,1448,3,1024,1,1,16,248.658,153.464,0.006,-1,-1,-1
