device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,204.372,50.926,0.004,2598.8,15.077,0.821
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,205.674,46.4,0.003,2480.08,15.181,0.863
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,200.701,49.806,0.004,2431.28,15.181,0.866
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,201.53,50.439,0.003,2389.92,15.024,0.843
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,201.833,46.488,0.004,2368.92,15.018,0.88
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,201.354,50.384,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,202.428,50.005,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,203.96,45.296,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,256,1,1,37,200.952,49.559,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,512,1,1,37,203.21,45.21,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,1024,1,1,37,200.984,49.775,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,1,1,1,37,204.114,58.846,0.003,2570.19,16.17,0.899
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,2,1,1,37,204.046,48.721,0.003,2500.84,16.123,0.935
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,4,1,1,37,204.439,48.113,0.003,2426.42,16.07,0.955
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,8,1,1,37,200.541,51.771,0.003,2391.21,16.151,0.905
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,16,1,1,37,199.997,51.911,0.003,2369.07,16.242,0.904
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,32,1,1,37,201.182,52.449,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,64,1,1,37,201.035,51.635,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3156,3156,64,64,128,1,1,37,201.49,51.65,0.003,-1,-1,-1
