device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,1,1,8,178.947,0.099,0.003,407.642,0.013,0.868
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,2,1,8,177.238,0.107,0.013,344.762,0.013,0.754
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,4,1,8,178.3,0.116,0.002,315.969,0.014,0.822
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,8,1,8,179.306,0.122,0.003,311.591,0.014,0.809
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,16,1,8,178.408,0.103,0.001,302.965,0.013,0.699
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,32,1,8,178.686,0.118,0.001,297.075,0.014,0.572
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,64,1,8,179.011,0.1,0.012,302.886,0.012,0.496
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,128,1,8,178.624,0.107,0.002,302.494,0.011,0.541
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,256,1,8,178.649,0.115,0.001,301.403,0.011,0.525
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,512,1,8,178.588,0.109,0.002,310.755,0.01,0.604
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,1,1024,1,8,178.807,0.103,0.012,312.904,0.01,0.606
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,2,1,1,8,179.168,0.118,0.002,342.628,0.01,0.739
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,2,2,1,8,177.692,0.115,0.007,314.047,0.015,0.653
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,2,4,1,8,178.288,0.097,0.012,312.098,0.017,0.695
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,2,8,1,8,178.509,0.101,0.002,314.135,0.013,0.705
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,2,16,1,8,178.714,0.108,0.002,304.117,0.015,0.661
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,2,32,1,8,178.571,0.102,0.001,303.94,0.02,0.583
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,2,64,1,8,178.605,0.104,0.001,306.203,0.011,0.566
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,2,128,1,8,178.622,0.103,0.001,311.616,0.012,0.557
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,2,256,1,8,178.711,0.105,0.002,310.854,0.01,0.519
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,2,512,1,8,179.066,0.104,0.012,312.89,0.012,0.676
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,4,1,1,8,178.942,0.115,0.001,313.807,0.015,0.921
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,4,2,1,8,179.099,0.106,0.001,305.983,0.014,0.658
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,4,4,1,8,178.499,0.104,0.001,300.138,0.014,0.721
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,4,8,1,8,179.349,0.102,0.001,297.9,0.014,0.615
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,4,16,1,8,178.529,0.108,0.001,293.95,0.023,0.554
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,4,32,1,8,181.757,0.094,0.001,303.349,0.011,0.546
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,4,64,1,8,178.625,0.1,0.002,298.974,0.009,0.502
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,4,128,1,8,180.021,0.108,0.002,299.989,0.012,0.492
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,4,256,1,8,178.645,0.113,0.001,318.676,0.005,0.592
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,8,1,1,8,182.534,0.11,0.002,306.181,0.013,0.67
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,8,2,1,8,178.596,0.095,0.001,303.663,0.013,0.666
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,8,4,1,8,179.28,0.093,0.012,306.636,0.02,0.585
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,8,8,1,8,178.285,0.108,0.001,299.222,0.02,0.583
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,8,16,1,8,178.822,0.087,0.001,301.071,0.01,0.551
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,8,32,1,8,178.498,0.103,0,305.304,0.011,0.561
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,8,64,1,8,178.93,0.109,0.001,312.138,0.014,0.562
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,8,128,1,8,178.575,0.11,0.002,317.905,0.011,0.612
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,16,1,1,8,178.872,0.12,0.002,304.75,0.013,1.02
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,16,2,1,8,182.193,0.099,0.002,305.851,0.013,0.644
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,16,4,1,8,178.812,0.107,0.001,296.875,0.01,0.504
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,16,8,1,8,179.131,0.094,0.012,301.481,0.008,0.598
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,512,1024,4,16,16,1,8,178.746,0.094,0.001,294.621,0.011,0.527
