device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,1,1,1,36,249.775,56.117,0.004,3189.48,14.391,0.709
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,2,1,1,36,188.388,47.977,0.003,3251.64,14.528,0.719
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,4,1,1,36,189.024,46.119,0.004,3442.92,14.447,0.668
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,8,1,1,36,188.084,49.983,0.004,3149.29,14.422,0.697
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,16,1,1,36,188.047,48.756,0.003,3184.99,14.409,0.679
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,32,1,1,36,188.781,50.007,0.004,3253.01,14.368,0.706
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,64,1,1,36,188.904,46.37,0.004,3250.55,14.414,0.728
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,128,1,1,36,188.523,45.775,0.003,3333.78,14.419,0.711
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,256,1,1,36,188.021,49.638,0.003,3296.41,14.394,0.707
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,512,1,1,36,188.121,49.979,0.003,3330.16,15.297,0.703
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,1024,1,1,36,188.549,47.658,0.004,3309.05,17.091,0.691
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,1,1,1,36,193.663,62.757,0.003,3128.63,14.428,0.866
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,2,1,1,36,192.596,46.736,0.002,3194.99,14.53,0.969
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,4,1,1,36,193.776,45.782,0.003,3397.26,14.535,0.975
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,8,1,1,36,189.442,47.328,0.002,3081.55,14.507,0.874
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,16,1,1,36,192.344,49.201,0.003,3129.54,14.911,0.974
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,32,1,1,36,191.654,45.446,0.002,3197.14,14.707,0.988
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,64,1,1,36,192.886,45.048,0.004,3198.41,14.726,0.911
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,3072,3072,64,64,128,1,1,36,190.717,45.74,0.004,3290.96,14.608,0.956
