device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,1,1,1,2,49.76,0.101,0.001,98.591,0.011,0.267
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,1,2,1,2,43.987,0.108,0.001,87.457,0.012,0.223
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,1,4,1,2,44.125,0.106,0.001,81.37,0.009,0.157
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,1,8,1,2,45.827,0.098,0.001,78.503,0.017,0.144
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,1,16,1,2,59.774,0.113,0.001,77.478,0.024,0.141
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,1,32,1,2,60.024,0.103,0.001,73.988,0.014,0.145
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,1,64,1,2,59.858,0.107,0.001,75.282,0.016,0.136
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,1,128,1,2,62.149,0.091,0.001,79.928,0.013,0.136
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,1,256,1,2,59.974,0.101,0.002,81.001,0.014,0.139
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,1,512,1,2,59.855,0.105,0.001,81.455,0.013,0.141
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,1,1024,1,2,59.795,0.103,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,2,1,1,2,59.445,0.092,0.001,97.564,0.015,0.296
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,2,2,1,2,57.589,0.112,0.001,90.059,0.015,0.142
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,2,4,1,2,58.88,0.107,0.001,76.106,0.006,0.139
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,2,8,1,2,59.391,0.105,0.001,77.901,0.016,0.153
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,2,16,1,2,59.968,0.1,0,75.528,0.014,0.129
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,2,32,1,2,59.727,0.105,0.001,74.245,0.014,0.132
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,2,64,1,2,59.729,0.106,0.001,77.117,0.014,0.138
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,2,128,1,2,60.526,0.092,0.001,80.98,0.006,0.133
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,2,256,1,2,59.921,0.104,0.001,82.065,0.014,0.137
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,2,512,1,2,59.762,0.104,0.002,85.522,0.029,0.184
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,4,1,1,2,62.627,0.128,0.001,78.095,0.014,0.138
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,4,2,1,2,58.955,0.106,0.001,72.485,0.008,0.123
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,4,4,1,2,59.526,0.091,0.002,75.511,0.014,0.18
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,4,8,1,2,64.664,0.112,0.001,71.986,0.013,0.17
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,4,16,1,2,62.25,0.112,0.001,72.417,0.013,0.134
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,4,32,1,2,59.882,0.105,0.001,71.852,0.012,0.125
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,4,64,1,2,59.93,0.106,0.001,71.069,0.01,0.128
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,4,128,1,2,59.736,0.101,0.001,73.876,0.015,0.141
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,4,256,1,2,59.951,0.108,0.001,81.893,0.017,0.195
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,8,1,1,2,59.752,0.115,0.001,76.404,0.018,0.177
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,8,2,1,2,59.426,0.1,0.001,78.152,0.009,0.135
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,256,512,4,8,4,1,2,60.005,0.106,0.001,76.664,0.014,0.131
