device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,32.566,19.345,0.005,109.693,0.001,0.875
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,36.896,22.098,0.005,91.539,0.005,0.854
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,37.025,22.406,0.005,86.18,0.002,0.86
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,36.332,21.785,0.005,83.835,0.001,0.86
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,36.357,26.687,0.005,65.849,0.001,0.899
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,36.478,36.642,0.004,62.597,0.001,1.369
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,59.372,33.476,0.005,76.632,0.001,0.918
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,36.368,21.794,0.005,74.995,0.001,0.911
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,36.298,22.205,0.005,75.59,0.001,0.937
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,512,1,1,2,36.35,21.612,0.005,74.466,0.001,0.934
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,1024,1,1,2,36.464,22.17,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,31.155,25.626,0.003,118.823,0.002,0.409
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,28.929,16.173,0.003,111.902,0.001,0.389
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,37.71,16.933,0.004,103.002,0.002,0.311
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,37.467,18.43,0.005,96.777,0.001,0.382
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,37.792,16.671,0.006,93.959,0.002,0.31
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,37.602,16.96,0.003,97.98,0.002,0.533
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,56.767,18.65,0.005,89.278,0.001,0.361
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,37.679,17.638,0.004,91.444,0.001,0.384
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,37.692,18.739,0.003,92.775,0.001,0.309
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,512,1,1,2,37.685,18.843,0.003,90.377,0.001,0.479
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,1024,1,1,2,37.772,16.68,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,1,1,1,2,43.736,23.479,0.005,105.481,0.001,0.382
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,2,1,1,2,36.417,14.764,0.005,87.065,0.001,0.351
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,4,1,1,2,37.805,14.93,0.005,81.464,0.002,0.339
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,8,1,1,2,36.384,14.686,0.005,79.371,0.002,0.338
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,16,1,1,2,36.318,14.735,0.005,76.586,0,0.333
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,32,1,1,2,36.428,14.804,0.005,74.398,0.001,0.347
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,64,1,1,2,36.377,14.619,0.005,71.886,0.001,0.322
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,128,1,1,2,36.472,14.766,0.005,66.592,0.001,0.33
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,256,1,1,2,36.979,14.547,0.004,70.237,0.002,0.328
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,ONE_D,2,512,512,3,512,1,1,2,36.342,14.492,0.005,71.026,0.001,0.338
