device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,256,1,22.514,0.003,707.949,27.009,0.87
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,512,1,20.131,0.003,836.527,27.651,0.984
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,1,1,22.31,0.002,2842.28,22.735,0.739
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,2,1,21.415,0.003,2046.64,25.892,0.766
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,4,1,20.565,0.002,1685.03,33.3,0.74
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,8,1,16.224,0.003,1369.61,24.756,0.777
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,16,1,16.375,0.002,1196.26,22.695,0.718
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,32,1,16.098,0.002,1072.41,30.596,0.791
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,64,1,22.118,0.003,1009.37,23.733,0.774
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,128,1,25.557,0.003,731.328,26.375,0.888
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,256,1,20.015,0.003,837.871,22.27,0.904
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,1,1,21.614,0.003,2145.34,22.036,0.724
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,2,1,19.33,0.002,1602.12,25.077,0.722
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,4,1,16.41,0.003,1346.38,20.463,0.718
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,8,1,17.987,0.003,1198.5,22.098,0.724
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,16,1,18.839,0.002,1063.51,24.315,0.762
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,32,1,20.286,0.003,1072.14,34.742,1.185
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,64,1,16.171,0.004,801.778,26.282,0.907
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,128,1,23.088,0.005,911.553,27.486,0.944
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,1,1,25.399,0.003,2013.18,27.357,0.916
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,2,1,25.647,0.003,1698.16,23.558,0.896
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,4,1,22.119,0.005,1498.87,26.51,0.908
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,8,1,24.242,0.005,1364.31,26.838,1.072
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,16,1,23.345,0.003,1184.8,26.416,0.934
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,32,1,21.733,0.003,855.361,24.922,0.91
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,64,1,19.739,0.004,926.677,25.74,0.925
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,1,1,19.805,0.005,1635.51,23.06,0.833
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,2,1,20.169,0.003,1479.42,23.792,0.877
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,4,1,20.013,0.004,1295.46,24.676,0.846
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,8,1,19.837,0.003,1178.82,26.304,0.841
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,16,1,19.855,0.004,811.505,25.045,0.87
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,32,1,20.682,0.003,906.838,25.533,0.932
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,64,1,1,22.424,0.004,1507.5,23.429,0.913
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,64,2,1,21.716,0.005,1324.14,22.477,0.848
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,64,4,1,20.137,0.003,1198.73,20.497,0.867
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,64,8,1,22.326,0.003,888.854,25.424,0.874
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,64,16,1,20.095,0.003,946.01,29.186,0.95
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,128,1,1,21.129,0.004,1266.51,26.843,0.945
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,128,2,1,24.135,0.005,1206.7,21.292,0.878
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,128,4,1,20.662,0.004,753.497,28.539,0.906
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,128,8,1,22.432,0.003,777.406,26.796,0.92
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,256,1,1,19.815,0.004,1166.24,22.945,0.891
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,256,2,1,25.521,0.003,754.659,26.21,0.88
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,256,4,1,21.69,0.005,783.708,27.364,0.909
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,512,1,1,23.052,0.003,778.525,25.183,0.892
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,512,2,1,22.405,0.005,774.903,24.311,0.881
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1024,1,1,19.747,0.005,776.201,35.26,0.978
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,1,1,19.919,0.003,7947.29,18.296,1.031
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,2,1,20.9,0.003,4335.59,20.874,1.181
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,4,1,21.274,0.003,2757.86,24.651,0.912
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,8,1,19.337,0.003,2054.63,23.768,0.905
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,16,1,17.671,0.004,1625.39,23.076,0.908
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,32,1,19.58,0.004,1420.08,21.106,0.927
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,64,1,18.16,0.002,1261.26,26.337,0.942
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,128,1,17.22,0.003,1096.94,26.91,1.028
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,256,1,19.827,0.004,1009.82,25.516,0.989
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,512,1,17.075,0.004,708.28,26.967,1.17
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,1024,1,23.374,0.004,927.188,25.255,1.182
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,1,1,24.532,0.004,4352,20.248,1.163
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,2,1,18.565,0.003,2760.4,20.433,0.995
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,4,1,19.419,0.003,2068.01,21.36,1.027
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,8,1,19.6,0.002,1657.67,26.445,1.141
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,16,1,17.287,0.003,1374.68,25.516,0.976
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,32,1,16.878,0.004,1251.22,22.294,1.18
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,64,1,21.019,0.003,1097.15,21.525,1.027
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,128,1,19.8,0.002,1023.93,22.017,1.048
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,256,1,16.607,0.003,711.733,24.178,1.213
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,512,1,20.495,0.004,802.224,23.657,1.26
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,1,1,20.405,0.003,2852.68,21.342,1.027
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,2,1,16.639,0.002,2072.12,26.661,1.013
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,4,1,18.803,0.003,1617.08,21.497,1.037
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,8,1,18.976,0.003,1366.41,21.476,1.082
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,16,1,17.513,0.002,1214.66,22.261,1.057
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,32,1,21.269,0.003,1181.33,20.407,1.03
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,64,1,22.032,0.003,1095.43,22.959,1.233
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,128,1,24.095,0.004,868.238,26.444,1.311
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,4,256,1,23.771,0.005,957.012,24.738,1.316
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,1,1,23.319,0.004,2242.49,22.016,1.167
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,2,1,20.835,0.003,1729.08,26.307,0.963
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,4,1,16.823,0.004,1439.12,24.149,1.015
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,8,1,21.913,0.003,1370.15,22.273,0.945
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,16,1,18.902,0.003,1222.62,21.354,0.98
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,32,1,18.285,0.003,1122.98,23.049,0.954
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,64,1,17.386,0.003,816.715,20.516,1.144
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,8,128,1,21.649,0.003,930.341,24.786,1.212
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,1,1,23.998,0.005,1983.66,21.49,1.159
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,2,1,26.008,0.003,1634.14,26.232,1.171
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,4,1,25.13,0.004,1487.15,19.444,1.189
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,8,1,20.721,0.003,1323.16,23.752,1.165
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,16,1,20.908,0.003,1184.46,21.484,1.177
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,32,1,20.61,0.003,875.089,24.471,1.152
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,16,64,1,20.459,0.004,921.243,23.613,1.196
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,1,1,20.084,0.003,1658.83,23.422,1.128
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,2,1,20.425,0.005,1510.46,23.677,1.152
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,4,1,20.385,0.004,1349.95,28.131,1.178
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,8,1,20.669,0.003,1182.32,25.257,1.426
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,16,1,23.173,0.004,874.924,21.687,1.213
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,32,32,1,20.262,0.004,938.396,24.485,1.368
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,64,1,1,20.799,0.004,1503.39,22.221,1.154
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,64,2,1,20.359,0.004,1345.44,24.148,1.126
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,64,4,1,21.927,0.003,1205.28,26.097,1.174
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,64,8,1,20.836,0.004,832.418,24.315,1.19
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,64,16,1,20.504,0.004,780.343,28.068,1.235
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,128,1,1,20.36,0.003,1280.84,25.851,1.189
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,128,2,1,23.723,0.003,1200.51,19.479,1.204
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,128,4,1,25.771,0.004,797.213,27.74,1.179
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,128,8,1,20.314,0.005,806.136,28.723,1.217
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,256,1,1,22.902,0.004,1155.83,26.477,1.215
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,256,2,1,23.73,0.005,793.958,26.683,1.212
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,256,4,1,23.306,0.005,809.934,24.423,1.238
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,512,1,1,20.511,0.005,769.336,25.421,1.432
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,512,2,1,23.19,0.004,848.632,26.064,1.286
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1024,1,1,21.365,0.004,843.563,27.246,1.263
