device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3494.45,268.741,0.004,265.002,0.012,2.373
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3495.61,271.717,0.004,237.237,0.012,2.487
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3488.24,272.413,0.003,218.339,0.011,2.344
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3489.62,271.12,0.003,208.082,0.01,2.401
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3488.57,276.347,0.003,204.187,0.011,2.437
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3495.62,272.159,0.004,198.615,0.01,2.378
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3497.1,266.21,0.004,201.451,0.01,2.374
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3503.74,265.05,0.003,199.089,0.01,2.382
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3496.09,266.773,0.004,194.201,0.01,2.451
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3490.3,264.664,0.003,193.605,0.012,2.465
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3488.79,262.69,0.004,195.484,0.015,2.415
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3488.13,293.185,0.002,264.134,0.015,4.516
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3490.61,291.943,0.002,230.612,0.014,3.025
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3490.03,300.42,0.002,213.121,0.014,3.037
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3494.45,300.671,0.002,208.93,0.02,3.072
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3500.22,296.987,0.002,196.045,0.013,2.998
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3490.1,306.365,0.002,194.347,0.015,2.973
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3490.2,295.646,0.002,193.998,0.015,3.057
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3491.32,307.961,0.002,192.726,0.019,2.991
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3490.56,298.994,0.003,206.859,0.022,3.084
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3489.78,296.069,0.002,191.949,0.019,3.119
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3491.23,294.659,0.002,191.598,0.017,3.127
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3501.49,307.196,0.002,262.671,0.014,2.966
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3489.37,294.215,0.002,230.722,0.015,2.993
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3539.16,299.282,0.002,213.225,0.015,2.973
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3488.89,290.43,0.002,205.667,0.016,3.064
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3488.71,297.473,0.002,196.361,0.016,3.016
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3489.42,303.384,0.002,207.372,0.014,3.033
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3488.84,303.023,0.003,193.663,0.014,2.977
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3488.44,308.483,0.002,192.736,0.013,3.088
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3490.12,297.328,0.002,205.599,0.013,3.078
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3489.09,305.951,0.003,193.051,0.021,3.746
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3488.54,303.613,0.003,198.359,0.016,3.153
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3490.44,271.62,0.003,267.644,0.012,2.411
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3486.08,274.346,0.004,232.934,0.012,2.6
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3486.68,267.423,0.004,216.459,0.011,2.437
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3484.93,264.888,0.003,208.492,0.012,2.434
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3485.92,266.221,0.003,200.927,0.012,2.426
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3485.81,272.581,0.003,202.613,0.01,2.421
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3484.08,274.068,0.003,198.759,0.012,2.46
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3484.24,274.091,0.004,198.608,0.016,2.6
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3485.61,273.891,0.003,198.189,0.01,2.567
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3485.45,267.079,0.003,194.351,0.011,2.45
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3484.37,268.256,0.003,195.557,0.012,2.616
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3492.5,265.037,0.003,265.372,0.012,2.419
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3486.97,271.917,0.003,233.627,0.012,2.5
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3489.22,269.643,0.003,221.873,0.015,2.427
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3486.94,271.079,0.003,210.612,0.016,2.508
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3487.11,264.939,0.004,197.918,0.011,2.443
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3488.53,265.436,0.003,199.7,0.011,2.676
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3486.76,269.963,0.003,199.148,0.01,2.511
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3487.14,271.281,0.003,198.416,0.011,2.653
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3487.44,263.737,0.003,197.08,0.011,2.535
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3486.59,263.917,0.003,196.333,0.011,2.538
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3496.72,266.255,0.003,195.429,0.014,2.621
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3494.57,267.228,0.003,266.179,0.013,3.912
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3487.1,270.3,0.004,234.839,0.012,2.644
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3488.51,266.485,0.003,215.546,0.011,2.483
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3486.72,265.824,0.003,206.954,0.012,2.589
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3487.32,262.421,0.003,198.853,0.012,2.668
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3488.94,268.456,0.004,198.24,0.011,2.412
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3487.1,268.874,0.004,199.417,0.016,2.531
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3487.14,271.519,0.003,199.209,0.01,2.481
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3492.92,273.784,0.002,199.745,0.016,2.721
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3487.27,267.552,0.003,193.271,0.011,2.49
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3488.22,269.371,0.004,198.632,0.016,2.543
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3489,306.43,0.002,262.679,0.021,4.386
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3491.81,300.921,0.002,230.065,0.015,3.161
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3491.36,293.562,0.003,213.491,0.016,3.111
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3491.11,306.812,0.002,208.649,0.014,3.121
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3490.67,290.858,0.002,197.243,0.015,3.115
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3491.4,309.896,0.002,193.989,0.016,3.121
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3495.38,312.508,0.005,200.497,0.014,3.127
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3499.76,294.775,0.003,191.273,0.014,3.143
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3492.71,303.626,0.003,205.691,0.018,3.116
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3490.8,295.726,0.003,192.013,0.032,3.22
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3491.37,292.097,0.003,192.308,0.017,3.173
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3489.01,270.644,0.004,267.47,0.012,2.574
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3485.68,266.48,0.003,233.295,0.011,2.593
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3486.75,266.462,0.003,215.628,0.011,2.488
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3486.94,265.949,0.004,205.956,0.012,2.471
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3486.23,263.141,0.003,201.221,0.011,2.472
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3486.47,268.76,0.002,198.486,0.011,2.424
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3490.27,278.172,0.003,198.866,0.013,2.491
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3486.66,271.336,0.003,197.301,0.011,2.668
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3486.47,272.276,0.003,197.564,0.011,2.508
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3487.33,266.117,0.003,194.435,0.014,2.547
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3486.8,266.582,0.003,194.207,0.01,2.619
